target_txid,depth,root_type,root_real_id,root_is_fraud,is_true_positive,n_nodes,chain_real_ids,chain_types,chain_ce
209053064,3,wallet,1L9pd8iebANDk8Ypmn3cqDamFxjgUmjis9,False,True,4,209053064|16MsDB4hEJGabYmqkWbNoSSz9V2VRtHLyZ|51018430|1L9pd8iebANDk8Ypmn3cqDamFxjgUmjis9,transaction|wallet|transaction|wallet,|0.911825|0.987843|0.89157
209054313,3,wallet,1L9pd8iebANDk8Ypmn3cqDamFxjgUmjis9,False,True,4,209054313|1PZgKyEU14od6bowy5yPrzy9aD4E7g3mFV|51018430|1L9pd8iebANDk8Ypmn3cqDamFxjgUmjis9,transaction|wallet|transaction|wallet,|0.911813|0.987843|0.89157
209522526,3,wallet,1HEgFvUrWoHh7rXMbQfTvmYxU8SUN6MLqw,False,True,4,209522526|1CcHeRZGZUjvfnE7CaLgWjDP6iccvWUZ6B|209522527|1HEgFvUrWoHh7rXMbQfTvmYxU8SUN6MLqw,transaction|wallet|transaction|wallet,|0.138993|0.0890786|0.0949895
209539733,3,wallet,14HgMvgccdgwCzKno3UTVaTFWxvvAxwqBc,False,True,4,209539733|1P1zaMrDAUyTgaS3nUh1YFRpTi8WHzSDuf|119149506|14HgMvgccdgwCzKno3UTVaTFWxvvAxwqBc,transaction|wallet|transaction|wallet,|-0.0866104|-0.00961682|0.891562
209946182,3,wallet,1Q4oGNAaeEcM6UpantSE6xxxiuj8pZTDu6,False,True,4,209946182|1JtzaQLhbdscW4mPGPmjAV5VCbdDixwtmN|65263113|1Q4oGNAaeEcM6UpantSE6xxxiuj8pZTDu6,transaction|wallet|transaction|wallet,|0.905608|0.825584|0.891715
209946889,3,wallet,1Q4oGNAaeEcM6UpantSE6xxxiuj8pZTDu6,False,True,4,209946889|15EYFApnotyaetyD4EEdWLf2nFU7ZXybQe|65263113|1Q4oGNAaeEcM6UpantSE6xxxiuj8pZTDu6,transaction|wallet|transaction|wallet,|0.905877|0.825584|0.891715
99175888,3,wallet,1DGThuQ6XqQ385W5NFEPc1kdb8YPoZrqnJ,False,True,4,99175888|1Cz6xyMqXjpVKWQB8XNDLyoKJnFwM52xLw|99175889|1DGThuQ6XqQ385W5NFEPc1kdb8YPoZrqnJ,transaction|wallet|transaction|wallet,|0.911657|0.988387|0.891571
99191240,3,wallet,1MRVmD1V2xBD8QGFVhXc2xXP5sJv5BH7Wd,False,True,4,99191240|1BsUNUGM5MQF6Es1qZbt7xjA5YiSiJ7t8X|98975509|1MRVmD1V2xBD8QGFVhXc2xXP5sJv5BH7Wd,transaction|wallet|transaction|wallet,|0.911626|0.988157|0.891567
313646496,3,wallet,18seVnazx4U63KVJE887zMWsJUYVKuRucX,False,True,4,313646496|1Hu7bvCmpAMfSvvwSS8sfGb43i53hR2fhe|323274680|18seVnazx4U63KVJE887zMWsJUYVKuRucX,transaction|wallet|transaction|wallet,|0.402869|0.0532936|0.760285
368746484,3,wallet,1EKk6fL3V83jgMxdWn2uSDy1G5LeL1DD4x,False,True,4,368746484|1KNZfnY2RJkVqZGGZ2XrTbew76k8QjsYMT|313670795|1EKk6fL3V83jgMxdWn2uSDy1G5LeL1DD4x,transaction|wallet|transaction|wallet,|0.885178|0.62058|0.891979
372725878,3,wallet,1Q4qnuHcWeCFYeVkJ5QoiHDpj9a6kUWs2U,False,True,4,372725878|1DhpJ4mmeEfbKZuhNuwUid5avpLiFRandb|372671156|1Q4qnuHcWeCFYeVkJ5QoiHDpj9a6kUWs2U,transaction|wallet|transaction|wallet,|0.911577|0.988339|0.89158
372725884,3,wallet,12eCEAXyk4m7Pg2ijQPLRRX6At188Y1fwh,False,True,4,372725884|173caA2Vm2Y77B2tovS84rrHFRJ5uehC2A|156193778|12eCEAXyk4m7Pg2ijQPLRRX6At188Y1fwh,transaction|wallet|transaction|wallet,|0.911637|0.988752|0.891564
372726149,3,wallet,19HEhV6EKQ3B5jGYyCqdXRosdcKhgbk2Vx,False,True,4,372726149|1KM1jEXXJq6LXohLmT2EoRrys653DExzQX|368741023|19HEhV6EKQ3B5jGYyCqdXRosdcKhgbk2Vx,transaction|wallet|transaction|wallet,|0.9111|0.974807|0.891643
372726702,3,wallet,1EJhBABAHtdDF2wCsTbGKAC3vUnKuUqCTD,False,True,4,372726702|1CqCFUnMZa8XYQ7n56L8oyVPAtzNEMH39G|372696706|1EJhBABAHtdDF2wCsTbGKAC3vUnKuUqCTD,transaction|wallet|transaction|wallet,|0.908145|0.988869|0.891561
372812145,3,wallet,1K78mAuqH8cX5HZGqgN9mukjRc8ANUXsXA,False,True,4,372812145|1EQfFexXuKdi4W2fawGnJPFh9G9W9ocaNx|372728275|1K78mAuqH8cX5HZGqgN9mukjRc8ANUXsXA,transaction|wallet|transaction|wallet,|0.911359|0.988499|0.891574
372961150,3,wallet,3EcywyUAaoDYpxwLdxvc93X9nx95bzVEnw,False,True,4,372961150|14dGwYSUxpy2swoS8QMkRFovXzGzL5aPbH|372824257|3EcywyUAaoDYpxwLdxvc93X9nx95bzVEnw,transaction|wallet|transaction|wallet,|0.911436|0.985942|0.89159
262479651,3,wallet,13DjRPm7EQGPxdpamzuG6HxEiJbiNQweYw,False,True,4,262479651|19sUScEdky5zKjgwxKWt2unZba1SbYEJZS|273248735|13DjRPm7EQGPxdpamzuG6HxEiJbiNQweYw,transaction|wallet|transaction|wallet,|0.911379|0.987696|0.891596
87474785,3,wallet,12v6yTLFj45SAiyqE67KFQoABjZNRFCGpp,False,True,4,87474785|1GA1LKt9vAMdXuCeAyMXR1YPd4FDK8e19t|268794150|12v6yTLFj45SAiyqE67KFQoABjZNRFCGpp,transaction|wallet|transaction|wallet,|0.910858|0.987891|0.891608
269511424,3,wallet,1KK9bqcaNd4kocVZtgZnrxKa51hVK7yhdh,False,True,4,269511424|17AF2eZG6G1FUor77J6hgvww1ind8WGLze|268916245|1KK9bqcaNd4kocVZtgZnrxKa51hVK7yhdh,transaction|wallet|transaction|wallet,|0.911359|0.987881|0.891597
276938352,3,wallet,1NQRnXz59SuzN7sbxTRBJeA6Wprpyrx4F6,False,True,4,276938352|1Nn5CnHsTkptP2UMTMeKtujbFhAFnmzqkn|268886525|1NQRnXz59SuzN7sbxTRBJeA6Wprpyrx4F6,transaction|wallet|transaction|wallet,|0.910622|0.987912|0.891605
283190987,3,wallet,1Bqdtk4gBvzvWpHhthfBL2VUL2HB9fFU7K,False,True,4,283190987|14qu3LpLeHez2QkegCSFBVhVzJ1y3AsJeE|269578648|1Bqdtk4gBvzvWpHhthfBL2VUL2HB9fFU7K,transaction|wallet|transaction|wallet,|0.910739|0.987969|0.891598
283192691,3,wallet,1KA6GZDzqRcjnc8WR47rLAnvB1x7CyZNMg,False,True,4,283192691|1AGsZ8mt8azWjrJypLMCpkvhGmZqYaGgpu|269555711|1KA6GZDzqRcjnc8WR47rLAnvB1x7CyZNMg,transaction|wallet|transaction|wallet,|0.905887|0.987891|0.891616
283195181,3,wallet,1LFjQw13qyknvmWhwKaWxxoE2LAh9xHJ4o,False,True,4,283195181|13BDk2P1g5XgJp2HUfqSV6bQhFBXJnUD2i|276961374|1LFjQw13qyknvmWhwKaWxxoE2LAh9xHJ4o,transaction|wallet|transaction|wallet,|0.91088|0.987436|0.891605
85626501,3,wallet,39HSySuqMBCmZi7scW8MaGsFdL6wimcvww,False,True,4,85626501|1Duf7hj3ozRckgttwy83mHdvSMun6k71cW|84758091|39HSySuqMBCmZi7scW8MaGsFdL6wimcvww,transaction|wallet|transaction|wallet,|-0.0866325|-0.00942079|0.895402
294461448,3,wallet,1Q3cNkYh3nRQZhtxbqdaPzcBRX1wTYrGao,False,True,4,294461448|1J3zb6abPd6onUppAS6wkEtdgDSeW5J2eB|294271272|1Q3cNkYh3nRQZhtxbqdaPzcBRX1wTYrGao,transaction|wallet|transaction|wallet,|0.910497|0.986494|0.891632
294478105,3,wallet,1K14cwNxqfAKNNJM78d5rtW6XSFUDftZUe,False,True,4,294478105|16rLm3YDKgh6H95AKK8mkTDWr9yshMZhdZ|10773179|1K14cwNxqfAKNNJM78d5rtW6XSFUDftZUe,transaction|wallet|transaction|wallet,|0.911705|0.895896|0.891798
294484659,3,wallet,1K14cwNxqfAKNNJM78d5rtW6XSFUDftZUe,False,True,4,294484659|1MZrPZn8TUoSEC5sFofviXBUqtffZrXHoa|10773179|1K14cwNxqfAKNNJM78d5rtW6XSFUDftZUe,transaction|wallet|transaction|wallet,|0.911706|0.895896|0.891798
294494800,3,wallet,1H51eK7QgdA4e3ZXWbvM5Wy7jqxFWYxuM,False,True,4,294494800|13S3cXppT8XLEu2q9PeQyHFXAT4Wx3qbmo|294378201|1H51eK7QgdA4e3ZXWbvM5Wy7jqxFWYxuM,transaction|wallet|transaction|wallet,|0.906829|0.98776|0.89162
294581070,3,wallet,1Q3cNkYh3nRQZhtxbqdaPzcBRX1wTYrGao,False,True,4,294581070|18b1BtHnhjhpXjpUFLhViLHDht9Q6yQxqy|294271272|1Q3cNkYh3nRQZhtxbqdaPzcBRX1wTYrGao,transaction|wallet|transaction|wallet,|0.911421|0.986494|0.891632
139273998,3,wallet,1KvWkr62rNrDfR1XobAnSDyT9AN6afYnKu,False,True,4,139273998|1PE3yaxiSydQgzDouxDU1LBh8oWz3ZSSju|216971322|1KvWkr62rNrDfR1XobAnSDyT9AN6afYnKu,transaction|wallet|transaction|wallet,|0.907652|0.986962|0.891636
163654972,3,wallet,12yus3i538kEVjXereEMHcKpRSYRKkvoAM,False,True,4,163654972|1BDRf8caLLmGJghmfdbz4WXhPrwLLoTorp|163654973|12yus3i538kEVjXereEMHcKpRSYRKkvoAM,transaction|wallet|transaction|wallet,|0.908472|0.974683|0.891675
163807102,3,wallet,1PZDmCMfvu8z3dTzVbCBKZK61f4EWCCtAp,False,True,4,163807102|13hxJDJjMGXGXm5GWNtaHmtrYFkychJYyz|163711912|1PZDmCMfvu8z3dTzVbCBKZK61f4EWCCtAp,transaction|wallet|transaction|wallet,|0.909862|0.980273|0.891662
299044844,3,wallet,1LWtYBde4L6kNqQozP84vNjGmriG2wA9Ly,False,True,4,299044844|1Hf6VoZ4sEb4Ghg7ymRRTfMqhU8PPFpcPA|298720673|1LWtYBde4L6kNqQozP84vNjGmriG2wA9Ly,transaction|wallet|transaction|wallet,|0.896861|0.324501|0.89199
299172430,3,wallet,1Ap6CJKJhkDNMxJNumpibsS6SzRaM8BMXi,False,True,4,299172430|17Qi4U1Vvj7UhaKBvceZhzyfL5EyZAGYqR|299175508|1Ap6CJKJhkDNMxJNumpibsS6SzRaM8BMXi,transaction|wallet|transaction|wallet,|0.904838|0.981069|0.891696
385989246,3,wallet,17Qq4RZ2AXvr7MxThnvWsCC9v48RsprXA5,False,True,4,385989246|1AJ17Ck9XtzzxwWwajQB7KCPcLPNx4Khr2|376275922|17Qq4RZ2AXvr7MxThnvWsCC9v48RsprXA5,transaction|wallet|transaction|wallet,|0.911007|0.985604|0.891664
58506728,3,wallet,19VKhHijceoaRjQAoNKjaMiQ1gTZb7dfUn,False,True,4,58506728|1ByabSAM8LLEdtsYXWn6DVmW3YWU5uUUQk|153718713|19VKhHijceoaRjQAoNKjaMiQ1gTZb7dfUn,transaction|wallet|transaction|wallet,|0.909268|0.857282|0.891829
355004152,3,wallet,189h8XwQeHe4kxKf5GP2qZK9iUS9cRRSKa,False,True,4,355004152|17PKwsTWJPqZfZskSk7aXwc4UKD34VW8Dv|355004153|189h8XwQeHe4kxKf5GP2qZK9iUS9cRRSKa,transaction|wallet|transaction|wallet,|0.909314|0.978338|0.891705
355007581,3,wallet,15AvLetQyqsfR9xbF5M25VXU7aSyYBK2vk,False,True,4,355007581|1CPzwgjVSUgkNmkqRVjvTM5DXg442TCyHZ|355007582|15AvLetQyqsfR9xbF5M25VXU7aSyYBK2vk,transaction|wallet|transaction|wallet,|0.907344|0.986504|0.891661
355009183,3,wallet,1CsbGDtXDVjHMrG4vPnviaHG1Bn8E3Aytf,False,True,4,355009183|1LwwGZhzbsexmDYn6GwiqPUHBMSjuGeMf8|355009184|1CsbGDtXDVjHMrG4vPnviaHG1Bn8E3Aytf,transaction|wallet|transaction|wallet,|0.904229|0.986549|0.891662
355090229,3,wallet,172R8jhVDnSE8KTqQpTbmUqhfRQaz87yhw,False,True,4,355090229|15DogNEvcdnaMhXGXcD4RjTrhd8H1ecigX|255588914|172R8jhVDnSE8KTqQpTbmUqhfRQaz87yhw,transaction|wallet|transaction|wallet,|0.910964|0.962491|0.891772
355091552,3,wallet,1C3txwu5hoVHCLnKyEJyGj45avtjyP898j,False,True,4,355091552|15VyQPB7phJkr8iPVh1psJYCrzPChtrsFX|355091556|1C3txwu5hoVHCLnKyEJyGj45avtjyP898j,transaction|wallet|transaction|wallet,|0.909602|0.985348|0.891695
355091558,3,wallet,1Nh99ko4fkrE9gwxWAM6sXLUYupf8W1bAF,False,True,4,355091558|1G4zmKEYb8jpqZVoyxf7FazgCV9uUKfpuz|355029095|1Nh99ko4fkrE9gwxWAM6sXLUYupf8W1bAF,transaction|wallet|transaction|wallet,|0.903793|0.982113|0.898494
355092070,3,wallet,17mFV4MGXQrrewaEZkTJoFi2rDTScJqHkA,False,True,4,355092070|1EPBMFwX7zNu8mXDMwGa3hVX4PM5v6L1qc|355092073|17mFV4MGXQrrewaEZkTJoFi2rDTScJqHkA,transaction|wallet|transaction|wallet,|0.824313|0.979073|0.891772
355102322,3,wallet,14HhFQQ3rjWVzm7xHX38WN7vj6SB5XZjfV,False,True,4,355102322|1A7T6sKeyMNVKPbDbSfMn5PkDoGaFq8x1B|355009187|14HhFQQ3rjWVzm7xHX38WN7vj6SB5XZjfV,transaction|wallet|transaction|wallet,|0.907371|0.985735|0.891686
355102430,3,wallet,1KeRshMGXJZksLtnQpuvFnDVo8ZvavgtPv,False,True,4,355102430|17CpJ9bXexfFw9BUt6ovqaFC4iiMcpmvxM|355102432|1KeRshMGXJZksLtnQpuvFnDVo8ZvavgtPv,transaction|wallet|transaction|wallet,|0.910445|0.986801|0.89165
355238659,3,wallet,1EJeVMD5APgmRbaXkjktgMfXbzetgJWjMs,False,True,4,355238659|1LxjAhbzjQskt4pUQyMMt8ZBy6XeEJy5ep|175165963|1EJeVMD5APgmRbaXkjktgMfXbzetgJWjMs,transaction|wallet|transaction|wallet,|0.906922|0.98626|0.891662
355238661,3,wallet,17xUuLzu3sn8TCNAWhdYoRWCQuYbxpZTeK,False,True,4,355238661|191V3X6r5fTE5r9EJ6s9MPkVjNHgNn7PUf|355940710|17xUuLzu3sn8TCNAWhdYoRWCQuYbxpZTeK,transaction|wallet|transaction|wallet,|0.910865|0.98453|0.891693
92508031,3,wallet,1JtMSZqGMh9KXLVTDstSefhgseLvTETHyn,False,True,4,92508031|1AcrVa8Pq5BVJL5SNVtvaGWQ6FxHCFoUrn|92491023|1JtMSZqGMh9KXLVTDstSefhgseLvTETHyn,transaction|wallet|transaction|wallet,|0.910774|0.977349|0.891742
288430422,3,wallet,32axV9o8vMhVbBzTFUeNSHAYq5yy22rmNm,False,True,4,288430422|148iVzBvB3XkK8DmmYAofxiAv8oJnd6RkZ|8127945|32axV9o8vMhVbBzTFUeNSHAYq5yy22rmNm,transaction|wallet|transaction|wallet,|0.9106|0.0857761|0.891829
288475823,3,wallet,1CNip7Z7shjERZ7K845TdgDMtfq65oNfmb,False,True,4,288475823|1J87a8pTvt26H9V4nRGDV2yMZQZKJJ87n2|154119083|1CNip7Z7shjERZ7K845TdgDMtfq65oNfmb,transaction|wallet|transaction|wallet,|0.900412|0.324874|0.892033
67572674,3,wallet,1NxNC85efna1L3SGra7zSJTKniuZPmrw1a,False,True,4,67572674|1Mwm6Hnma13nvcQSxTijVCBawtBuRwwXby|70410916|1NxNC85efna1L3SGra7zSJTKniuZPmrw1a,transaction|wallet|transaction|wallet,|0.909014|0.984203|0.891723
67657849,3,wallet,3KgYwQXrKqvYBtuGwQnuR9vYcVXjKMBRaN,False,True,4,67657849|1Mo9AdE18T7TkZNLJwfuPcqAbus4skWDDT|57127103|3KgYwQXrKqvYBtuGwQnuR9vYcVXjKMBRaN,transaction|wallet|transaction|wallet,|0.910339|0.974723|0.891784
69330928,3,wallet,1gbeiBqbhmyEmadvgSyn6JuNo4aAoKP1a,False,True,4,69330928|1JyUEbhpaeso1WaQXrTfxSFMpBd7m3ZxpW|54836677|1gbeiBqbhmyEmadvgSyn6JuNo4aAoKP1a,transaction|wallet|transaction|wallet,|-0.0866352|-0.00961682|0.891753
70328737,3,wallet,1FP5MzNddgvi2HYYsPceAcupR2cT9zdSHq,False,True,4,70328737|1Ht86srvAgQRRNYWTqoV5j1Zg8Qh6CumV8|55735705|1FP5MzNddgvi2HYYsPceAcupR2cT9zdSHq,transaction|wallet|transaction|wallet,|0.492963|0.793564|0.89185
120019032,3,wallet,38aTSQtgyrnSZz5a8EAu9zhRNfWC5Z9DsL,False,True,4,120019032|1nxodPZsYuuXAJUfPSvF5SaiLLDteUNvW|199938132|38aTSQtgyrnSZz5a8EAu9zhRNfWC5Z9DsL,transaction|wallet|transaction|wallet,|0.912595|0.300096|0.892242
30204891,3,wallet,1LB55CiF2spr2nZnRoMUyHAYpqrh8xTXPG,False,True,4,30204891|1NMZhhgWndRYeodFRaThDWSYFkfDBMVVCF|28910861|1LB55CiF2spr2nZnRoMUyHAYpqrh8xTXPG,transaction|wallet|transaction|wallet,|0.910027|0.975648|0.891784
39747107,3,wallet,14PfjVegUuf2GhBaW44ogLVtssGzkDnzjv,False,True,4,39747107|1CsaarDVnrxCMucL84idbUfJzXv4QWhRDy|28902293|14PfjVegUuf2GhBaW44ogLVtssGzkDnzjv,transaction|wallet|transaction|wallet,|0.909926|0.94592|0.891795
12830001,3,wallet,1LuPrdLe66AYJpNQukNDHcQ7yD7dhiVLZ7,False,True,4,12830001|17c8h7Zj3ymXcmJDaCubvz2YGtQpoLesja|114741864|1LuPrdLe66AYJpNQukNDHcQ7yD7dhiVLZ7,transaction|wallet|transaction|wallet,|0.906653|0.982996|0.891754
12830017,3,wallet,18deH174o3NUAvhNjWh66N42fNS4nHDqLQ,False,True,4,12830017|1GoqSZd9YrYZoxQQbiYuyarYetPHpFgEpD|115607026|18deH174o3NUAvhNjWh66N42fNS4nHDqLQ,transaction|wallet|transaction|wallet,|0.906558|0.983221|0.891753
12830801,3,wallet,1AspeaxLUGXm7s3gPU1Aaf2ndW5sK6Cvbo,False,True,4,12830801|14myAm4kbVugVEmCoX9W8mi4wTLDYiMQtP|115202285|1AspeaxLUGXm7s3gPU1Aaf2ndW5sK6Cvbo,transaction|wallet|transaction|wallet,|0.909926|0.974266|0.891784
31319568,3,wallet,3PeEmLfEtNjZnEzxBtAtn6BkmH8SH7DLSm,False,True,4,31319568|1GZUQvetM42AKAFopSaFtqMphYd94N3zLu|66750274|3PeEmLfEtNjZnEzxBtAtn6BkmH8SH7DLSm,transaction|wallet|transaction|wallet,|0.827308|0.291466|0.892204
40467487,3,wallet,1K8oh9sZmzoNpBDacecQ4mCXxwvXS2hEHy,False,True,4,40467487|1278sruFP5a4edT6YoVcCjWhgdRq6oUyo9|4732368|1K8oh9sZmzoNpBDacecQ4mCXxwvXS2hEHy,transaction|wallet|transaction|wallet,|0.911073|0.0396531|0.892256
116052901,3,wallet,1DUtnMjwarcE4YvQUecKkPdKbHMoF4iTc1,False,True,4,116052901|1oJ7YFfZM8x6qVZyqL3xQy4kdV4EMLnHT|26532670|1DUtnMjwarcE4YvQUecKkPdKbHMoF4iTc1,transaction|wallet|transaction|wallet,|0.810196|0.0246829|0.892508
116053428,3,wallet,1FzE7ok2AoW9jGvLp5aLhBmvYGt3eaxjbT,False,True,4,116053428|14GnDvAcGbXC6xCaXrfY49imkDCDJKfELM|21426992|1FzE7ok2AoW9jGvLp5aLhBmvYGt3eaxjbT,transaction|wallet|transaction|wallet,|0.906744|0.983088|0.891754
116069421,3,wallet,1F8cRm4sGziYVWJtwzVmtcS9jzu6ARYBAp,False,True,4,116069421|12bpZw4RGJKKnCMaCavWUyrRh9ebgWY76n|8695835|1F8cRm4sGziYVWJtwzVmtcS9jzu6ARYBAp,transaction|wallet|transaction|wallet,|0.755681|0.041789|0.892426
116075693,3,wallet,1JKcQAwKRJSgmYYbpSzfdMYYjmvfusDgyA,False,True,4,116075693|1GaEhDayETot75aXF5rkQp9tAoYd7PUBHg|114681814|1JKcQAwKRJSgmYYbpSzfdMYYjmvfusDgyA,transaction|wallet|transaction|wallet,|0.910153|0.981472|0.891755
116112202,3,wallet,18iUjpf4Whg4Gcsdwkt6phj418GaA4BPQU,False,True,4,116112202|13Tfe2SSNVdAwcSzv5bpBfi6dZDgjqirko|115630232|18iUjpf4Whg4Gcsdwkt6phj418GaA4BPQU,transaction|wallet|transaction|wallet,|0.908557|0.981306|0.891754
116115792,3,wallet,1F8cRm4sGziYVWJtwzVmtcS9jzu6ARYBAp,False,True,4,116115792|1BU6xHWgLs6Hz5EZ33fhAC2Bc4W9PbY1V8|8695835|1F8cRm4sGziYVWJtwzVmtcS9jzu6ARYBAp,transaction|wallet|transaction|wallet,|0.774925|0.041789|0.892426
116173763,3,wallet,1PEHLajmWYbY4NMNzCntdWVR22Nb2PUFqe,False,True,4,116173763|1N7M5tSeQjEVrQUE1wMn6ybQiLG4oMSypx|115523320|1PEHLajmWYbY4NMNzCntdWVR22Nb2PUFqe,transaction|wallet|transaction|wallet,|0.907002|0.982737|0.891727
149129504,3,wallet,1EaNBcUcze2YujJBSR4Bqv3nqxGWM8FPap,False,True,4,149129504|1FNJoykXA63uvmw581Xedp5DMrYN6Uoury|8373032|1EaNBcUcze2YujJBSR4Bqv3nqxGWM8FPap,transaction|wallet|transaction|wallet,|0.102068|0.0144857|0.892621
149134786,3,wallet,12DQb6j3vecpsRjNCNJBAeuEBGUW5Mdf54,False,True,4,149134786|1H8LGXv7UKSUm2MYP5qAPQnuUKu8CzAbLE|9787027|12DQb6j3vecpsRjNCNJBAeuEBGUW5Mdf54,transaction|wallet|transaction|wallet,|-0.086632|-0.00945192|0.892736
149662178,3,wallet,18Ru7UbBtYSHPogC2ihhgSSZRWUBTK7Rnc,False,True,4,149662178|12dptRwYZA2XRvRPryBsgLkA7r9Pdqjhko|10773646|18Ru7UbBtYSHPogC2ihhgSSZRWUBTK7Rnc,transaction|wallet|transaction|wallet,|0.878744|0.0085596|0.89271
151193455,3,wallet,1EGGwN4k86SYr2jAWUpG8Z33tvRv3gSBQB,False,True,4,151193455|1PQmCJeAKUubBSWXvEU1Bjf7ZHGrUQqGU9|7864711|1EGGwN4k86SYr2jAWUpG8Z33tvRv3gSBQB,transaction|wallet|transaction|wallet,|-0.0856161|0.00204553|0.892812
151752242,3,wallet,1MadbNbjPZ7ACQu2nz3GFB6uD8tSTzDCc3,False,True,4,151752242|18X7ZvjM6zxFzSCzA8DT1EUhwaY5K2xQyq|7867126|1MadbNbjPZ7ACQu2nz3GFB6uD8tSTzDCc3,transaction|wallet|transaction|wallet,|-0.0866363|-0.00951866|0.892697
162419259,3,wallet,1GybHtncmGgqDFUCibcV74TyUPs3yXGZAc,False,True,4,162419259|1EV1iXjmDqMEQS82rSg5zmAr1LLxbrvX6R|12112057|1GybHtncmGgqDFUCibcV74TyUPs3yXGZAc,transaction|wallet|transaction|wallet,|0.277072|0.0519897|0.89247
162424247,3,wallet,1EaNBcUcze2YujJBSR4Bqv3nqxGWM8FPap,False,True,4,162424247|1F2JhoRVPeB98U5jGQ46eAgnoV5n9BV8w2|8373032|1EaNBcUcze2YujJBSR4Bqv3nqxGWM8FPap,transaction|wallet|transaction|wallet,|0.171959|0.0144857|0.892621
96925114,3,wallet,345pEV1yZfofxdigeRh3C8FiergefkNRiC,False,True,4,96925114|1MqypzBKAk9sxuahDzKt7YUQT8CT6gsuwP|23344709|345pEV1yZfofxdigeRh3C8FiergefkNRiC,transaction|wallet|transaction|wallet,|0.911194|0.906848|0.892003
96929850,3,wallet,12BRiG2j2Wt2JAmdY6TfVyBGZ9oGfMAuaD,False,True,4,96929850|15aCuYCqMAW2V3PmmLN5i6FehCiQrxBYZ4|96928354|12BRiG2j2Wt2JAmdY6TfVyBGZ9oGfMAuaD,transaction|wallet|transaction|wallet,|0.909793|0.949031|0.891896
96975033,3,wallet,1MRg7SeoxxM4brEaL3EHBcnet6k3SJtxHp,False,True,4,96975033|132ByMwkhz7WhZdtoho5ztA8mWfiDeW5s2|12843031|1MRg7SeoxxM4brEaL3EHBcnet6k3SJtxHp,transaction|wallet|transaction|wallet,|0.523696|-0.00625274|0.893057
12661226,3,wallet,13bwNjYYESRwk6XNswq6HHA16xqcZN5SQk,False,True,4,12661226|152RbjQxTKi8WPa23gAUuScquYCu5gzLDG|13214987|13bwNjYYESRwk6XNswq6HHA16xqcZN5SQk,transaction|wallet|transaction|wallet,|0.907152|0.969357|0.891855
12662269,3,wallet,13jueXY64cdvRGCrcWd1okBAEVcDw8f4zd,False,True,4,12662269|1FXvymTcLMTpUyXzkFzyhe1ZMEVomWQgwf|12999570|13jueXY64cdvRGCrcWd1okBAEVcDw8f4zd,transaction|wallet|transaction|wallet,|0.91148|0.119923|0.892348
12662336,3,wallet,1LJjyoDGvpvxHnPiMhAt59yLirY6fZSNAh,False,True,4,12662336|1PMrKZH3F7L6PcsTUoYf9nipSe2ip2qWZU|12662340|1LJjyoDGvpvxHnPiMhAt59yLirY6fZSNAh,transaction|wallet|transaction|wallet,|0.903077|0.624883|0.891982
12673136,3,wallet,1E5QHGsqgrFaMwQEkmwnUWV3fuJvEFvC31,False,True,4,12673136|1ABg7HLx3viW4sjj3ViCUkxr6HqQ5qJT4P|12661072|1E5QHGsqgrFaMwQEkmwnUWV3fuJvEFvC31,transaction|wallet|transaction|wallet,|0.109038|-0.000284404|0.892763
12780436,3,wallet,1GHsHZUDVAKyuKXdgeuDZUJFf9kW44Bib4,False,True,4,12780436|12FUHMzKbFhvWNLPvPvk5Ci3uw6RKRiGrW|12776876|1GHsHZUDVAKyuKXdgeuDZUJFf9kW44Bib4,transaction|wallet|transaction|wallet,|-0.086363|-0.00858274|0.89309
71748770,3,wallet,12k5vD8uYy4cB72S7N6EvmE3d1eLEHSYpp,False,True,4,71748770|13Wb1vBXdbF7CimibvbcsArqmyt9CecUEt|70781785|12k5vD8uYy4cB72S7N6EvmE3d1eLEHSYpp,transaction|wallet|transaction|wallet,|0.90408|0.610434|0.892041
71987847,3,wallet,323YzRkeEnLVDvPCS3hRgM6cN34DsJGDgV,False,True,4,71987847|1HSoJiWP21LqCimAaR17UA2BPjWDRt32zn|71811939|323YzRkeEnLVDvPCS3hRgM6cN34DsJGDgV,transaction|wallet|transaction|wallet,|0.909536|0.978794|0.891769
71988925,3,wallet,17Wau7YAJfDGf3pRsEpyF4cV9EJbDXSBfp,False,True,4,71988925|1CuA5oovqTnzddkW3fBjesap6cNYddbFeC|70807890|17Wau7YAJfDGf3pRsEpyF4cV9EJbDXSBfp,transaction|wallet|transaction|wallet,|0.909794|0.964695|0.891878
71988968,3,wallet,197TrcrBn8yLc3Sf8j9P53HTaXHTaZUMY6,False,True,4,71988968|1KGTmaaa8G8i8J3vdNfAU9sP6h1SXLDjsV|71462116|197TrcrBn8yLc3Sf8j9P53HTaXHTaZUMY6,transaction|wallet|transaction|wallet,|0.905053|0.967209|0.891859
73000845,3,wallet,1JcWawH8dUg7wBg2EskWu89X1C53pLqvKX,False,True,4,73000845|1FzfRNPPF5UY6YRVVbPuwUaVhy3mcgLbVo|72630297|1JcWawH8dUg7wBg2EskWu89X1C53pLqvKX,transaction|wallet|transaction|wallet,|0.896247|0.94963|0.891972
