target_txid,depth,root_type,root_real_id,root_is_fraud,is_true_positive,n_nodes,chain_real_ids,chain_types,chain_ce,chain_phi_add,chain_phi_asym
339095636,3,wallet,157rZAeMrMt4xNXWJfVPBZadkW7BcTtK2t,False,True,4,339095636|1gXmuNaxhpToW6QqPiiaaVfUhEps19aXN|339095637|157rZAeMrMt4xNXWJfVPBZadkW7BcTtK2t,transaction|wallet|transaction|wallet,|0.404199|0.285736|0.294843,|0.2021|0.285736|0.147422,|0.00681993|-0.000923812|0.108452
339096343,3,wallet,1E5Rfw1kRFPRgyjpZieagkmqZM3LoAVkc,False,True,4,339096343|1HwqaXghUZi5jG8UXek9u9mLcVhcWjkQUF|339083963|1E5Rfw1kRFPRgyjpZieagkmqZM3LoAVkc,transaction|wallet|transaction|wallet,|0.403654|0.3469|0.385032,|0.201827|0.3469|0.385032,|0.0161488|0.000598371|0.117789
339096348,3,wallet,1jFSL2Ng2efuSqbew8UnNjoWa448NDzrJ,False,True,4,339096348|18Eb3gMvVDEAbetaxoydt7JEcUXg5diXP2|339060115|1jFSL2Ng2efuSqbew8UnNjoWa448NDzrJ,transaction|wallet|transaction|wallet,|0.403387|0.350438|0.385042,|0.201694|0.350438|0.385042,|0.0303845|0.000234723|0.226053
339096356,3,wallet,1GSuvgnGQj6p5oqvUd6DFnoCpdaFPrxFH4,False,True,4,339096356|19BYzAVLLev4vYV18KztyGS1b8MKQnRo2c|339063176|1GSuvgnGQj6p5oqvUd6DFnoCpdaFPrxFH4,transaction|wallet|transaction|wallet,|0.403945|0.35053|0.385037,|0.201972|0.35053|0.385037,|0.0314427|0.000708818|0.24584
339120984,3,wallet,1FfNRHtsMMuArGUtfBKY7j4gqA3D51KZja,False,True,4,339120984|1752TWFHDsJRApgMAYw2pv8BXmvvggRBes|339095217|1FfNRHtsMMuArGUtfBKY7j4gqA3D51KZja,transaction|wallet|transaction|wallet,|0.395814|0.350165|0.385036,|0.197907|0.175082|0.385036,|0.145336|0.00379884|0.233443
339642966,3,wallet,1DyDTcKMrB8x7ZpeyDrWfsgKsfzzWas1ES,False,True,4,339642966|1EWKrswwVjN3rfZXq59zFosktekKsSXV3D|339642967|1DyDTcKMrB8x7ZpeyDrWfsgKsfzzWas1ES,transaction|wallet|transaction|wallet,|0.403431|0.350728|0.385037,|0.201715|0.350728|0.385037,|0.020743|0.000847101|0.246185
15235799,3,wallet,1DNywpCpgdBurPpkK8XqBxuFSPcbLLky1X,False,True,4,15235799|193LUh82c22XqxD1DuJHAzcAfRkyUw85b9|15199978|1DNywpCpgdBurPpkK8XqBxuFSPcbLLky1X,transaction|wallet|transaction|wallet,|0.40513|0.351056|0.385043,|0.202565|0.351056|0.385043,|0.00147185|0.000677645|0.304365
15236007,3,wallet,156RsL92UHS8B7i3B7U1hdPU3Cf51ND9kv,False,True,4,15236007|1ADVdL9GaqJtxg9f6SqdXz1wrBiG5nEJup|15092612|156RsL92UHS8B7i3B7U1hdPU3Cf51ND9kv,transaction|wallet|transaction|wallet,|0.40411|0.348854|0.385059,|0.202055|0.348854|0.385059,|0.0114276|0.000774622|0.19349
15236494,3,wallet,14tNuPzkjGwpFRN2oNBZDKXa4VBE1CrZwc,False,True,4,15236494|1H6ypkJ1aXhecEgwM8rcb9GZjuBY4GSuWJ|14063348|14tNuPzkjGwpFRN2oNBZDKXa4VBE1CrZwc,transaction|wallet|transaction|wallet,|0.356017|0.101855|0.385384,|0.178009|0.101855|0.385384,|0.299665|0.371516|-0.4237
241537041,3,wallet,19dhPh2yqNketwY3y1xicsvnF6pcX1vEX6,False,True,4,241537041|1AqyB3AkXUWW1bwqcE3DjfspP5Vong9Vum|238337095|19dhPh2yqNketwY3y1xicsvnF6pcX1vEX6,transaction|wallet|transaction|wallet,|0.404293|0.321438|0.385155,|0.202147|0.321438|0.385155,|0.123977|0.155491|-0.334697
241537638,3,wallet,189njsRRMPLuUNYNqMB8ts3RktSxVFdSk1,False,True,4,241537638|1BucskXDXiPusbBLLuMFKCViEB5RoU7gnL|238191643|189njsRRMPLuUNYNqMB8ts3RktSxVFdSk1,transaction|wallet|transaction|wallet,|0.405443|0.34299|0.385185,|0.202722|0.34299|0.385185,|0.00618625|0.859699|-0.165473
241537655,3,wallet,19dhPh2yqNketwY3y1xicsvnF6pcX1vEX6,False,True,4,241537655|1Fr2hRZFm1Zfbgq1grMgAfKk2GTPCpSvxH|238337095|19dhPh2yqNketwY3y1xicsvnF6pcX1vEX6,transaction|wallet|transaction|wallet,|0.404264|0.321438|0.385155,|0.202132|0.321438|0.385155,|0.0186689|0.785913|-0.334697
243780683,3,wallet,17MaLwZozFxsAH9XJMypC7S4hp5FqdhJQY,False,True,4,243780683|1KyXhQCijGdWEjHMH38G5bUVrB5YY5Zdmt|238205198|17MaLwZozFxsAH9XJMypC7S4hp5FqdhJQY,transaction|wallet|transaction|wallet,|0.405251|0.294536|0.385276,|0.202625|0.294536|0.385276,|0.111311|0.244669|-0.447471
243780808,3,wallet,14rmLkC6Bej7FkQQ8wP98zsJer1YDKPw85,False,True,4,243780808|186ruave9TN5xEZTP2tLGbNc37g2cQsj4W|238247335|14rmLkC6Bej7FkQQ8wP98zsJer1YDKPw85,transaction|wallet|transaction|wallet,|0.405165|0.351432|0.385051,|0.202582|0.351432|0.385051,|0.00111508|0.000680089|0.321685
244629168,3,wallet,16dxymxBo4shTCwbKYcoogYNAex9Dp4uWm,False,True,4,244629168|1AwtvfXfV7eZuqMXWyiy53THtPAw3BQVjZ|241507377|16dxymxBo4shTCwbKYcoogYNAex9Dp4uWm,transaction|wallet|transaction|wallet,|0.405169|0.351453|0.38505,|0.202584|0.351453|0.38505,|0.00108281|0.000707567|0.324172
297098648,3,wallet,1LoR48uDFQ3MZVX7DZz9eQfyjvYSx8MSiu,False,True,4,297098648|1AqyCDYatN2hxnmYJGugbgftPerJ9xkNEr|291271105|1LoR48uDFQ3MZVX7DZz9eQfyjvYSx8MSiu,transaction|wallet|transaction|wallet,|0.404898|0.334971|0.385138,|0.202449|0.334971|0.385138,|0.12555|0.0577705|-0.2831
378066434,3,wallet,1PTR2yxafrrXES1ju8J2pLss992xjaGZQZ,False,True,4,378066434|12JorEyJptuF8Xm1ACBP8K1vQWtEEnAdAk|308263588|1PTR2yxafrrXES1ju8J2pLss992xjaGZQZ,transaction|wallet|transaction|wallet,|0.383135|0.141485|0.385341,|0.383135|0.141485|0.385341,|0.442695|0.999712|-0.431454
378151922,3,wallet,1BST7WP6ojsa4n6VsmoxKqWd5pBrs6deES,False,True,4,378151922|1om4hkVmTn8gE52vs9uPgs4qoybV9g2e8|344453848|1BST7WP6ojsa4n6VsmoxKqWd5pBrs6deES,transaction|wallet|transaction|wallet,|0.390249|0.351066|0.385055,|0.195124|0.351066|0.192527,|0.073094|-0.0533968|0.0640991
378249003,3,wallet,173o6k1HoC3YTCKV5i3rW9fq6fhHHzZLHz,False,True,4,378249003|1AG2JBtWiXVZ3Z28BUX9d6btoJM9oBNG27|331228202|173o6k1HoC3YTCKV5i3rW9fq6fhHHzZLHz,transaction|wallet|transaction|wallet,|0.405426|0.343319|0.385132,|0.202713|0.343319|0.385132,|0.0794914|0.0143912|-0.136048
378249399,3,wallet,1PTR2yxafrrXES1ju8J2pLss992xjaGZQZ,False,True,4,378249399|12JorEyJptuF8Xm1ACBP8K1vQWtEEnAdAk|308263588|1PTR2yxafrrXES1ju8J2pLss992xjaGZQZ,transaction|wallet|transaction|wallet,|0.383135|0.141485|0.385341,|0.191568|0.141485|0.385341,|0.266289|0.193261|-0.431454
378250397,3,wallet,1621cNyGnnRN7coAaA1wV2sEzW5BigxsSU,False,True,4,378250397|115M8hMMDvJPdGsTidQosvpUgDzE564Q9A|171153608|1621cNyGnnRN7coAaA1wV2sEzW5BigxsSU,transaction|wallet|transaction|wallet,|0.40535|0.343749|0.385138,|0.202675|0.343749|0.385138,|0.0981016|0.012142|-0.143536
378250957,3,wallet,1DzUaymsG6iMSir8WHKKbpQzsyG7YT293z,False,True,4,378250957|1HG8Kq57yUJPG4btXqvWejhLWbkoB13KeH|378162704|1DzUaymsG6iMSir8WHKKbpQzsyG7YT293z,transaction|wallet|transaction|wallet,|0.404181|0.347434|0.385076,|0.20209|0.347434|0.385076,|0.0733823|0.00397438|-0.00736117
378251094,3,wallet,1J9ssunR6jjZR3b5WS6wW5BeMh4BMxfo6L,False,True,4,378251094|1DUXXJBccfVUnvsW5ZoheYNUo81A6UTx6S|29371514|1J9ssunR6jjZR3b5WS6wW5BeMh4BMxfo6L,transaction|wallet|transaction|wallet,|0.402626|0.351134|0.385056,|0.201313|0.351134|0.192528,|0.00585335|0.00174165|0.0188461
378251284,3,wallet,12brcYfN56E7BCbcBxru2PENgKtBUXNrFU,False,True,4,378251284|1LdGB8E8d9dkxjnv7YSStGdXLBAK7BRtvG|378160913|12brcYfN56E7BCbcBxru2PENgKtBUXNrFU,transaction|wallet|transaction|wallet,|0.405008|0.351567|0.385056,|0.202504|0.175783|0.385056,|0.0035181|0.00028944|0.323954
378251619,3,wallet,1NLMDmKNoA2dy7UziWDXcHPXXYfi19E3hh,False,True,4,378251619|18RDytZT7d3btp3aCxdtVyMVsNTboGH3GA|378177546|1NLMDmKNoA2dy7UziWDXcHPXXYfi19E3hh,transaction|wallet|transaction|wallet,|0.402294|0.35141|0.385085,|0.201147|0.35141|0.0641808,|0.00446782|0.000727713|0.0109039
378256202,3,wallet,12brcYfN56E7BCbcBxru2PENgKtBUXNrFU,False,True,4,378256202|1LdGB8E8d9dkxjnv7YSStGdXLBAK7BRtvG|378160913|12brcYfN56E7BCbcBxru2PENgKtBUXNrFU,transaction|wallet|transaction|wallet,|0.405008|0.351567|0.385056,|0.202504|0.175783|0.385056,|0.00343749|0.000216007|0.323954
378601867,3,wallet,15gpxEpKYnYjk4HNtaE9tKFixHNLT2rmV8,False,True,4,378601867|1FFmdPSQChhFiFa36fk9Q9Y9GND3hnDQC8|378417863|15gpxEpKYnYjk4HNtaE9tKFixHNLT2rmV8,transaction|wallet|transaction|wallet,|0.399254|0.189336|0.385314,|0.199627|0.189336|0.385314,|0.254486|0.993886|-0.456773
390572355,3,wallet,1B8t69Acj9SM82cMex9yLzoTZjYcoT2wyk,False,True,4,390572355|17Vxec4GTWHqWaquBNmz9bwQhQMsRq2WYn|390329719|1B8t69Acj9SM82cMex9yLzoTZjYcoT2wyk,transaction|wallet|transaction|wallet,|0.404419|0.325428|0.389222,|0.20221|0.325428|0.194611,|0.00200781|-1.35899e-05|0.373717
390577552,3,wallet,1FHeK3j8UM2z8N81Pbu8z4ezm628JsXyRU,False,True,4,390577552|1JCmMDLjqRpgZY2CifehH4AoHEMwy9GZgB|162295800|1FHeK3j8UM2z8N81Pbu8z4ezm628JsXyRU,transaction|wallet|transaction|wallet,|0.405074|0.351106|0.385075,|0.202537|0.351106|0.385075,|0.00573209|0.000765204|0.303196
249236899,3,wallet,1KTWoQSEpxkYnqBFgFUMpTsJ31PaVZmHCb,False,True,4,249236899|1HCrhrG4DgnarZFhNNSXwi9ybWQmrzKv6V|248888440|1KTWoQSEpxkYnqBFgFUMpTsJ31PaVZmHCb,transaction|wallet|transaction|wallet,|0.405262|0.351405|0.385075,|0.202631|0.351405|0.385075,|0.00140366|0.000820577|0.319791
249336360,3,wallet,1H3cXg4w53MoaEELcWsW8NnPqMAdimZ3FW,False,True,4,249336360|14kHC63LVteaWj6hRPNcZWH7JugGcRxiEL|248887450|1H3cXg4w53MoaEELcWsW8NnPqMAdimZ3FW,transaction|wallet|transaction|wallet,|0.404032|0.298837|0.385223,|0.202016|0.298837|0.385223,|0.116957|0.0842836|-0.442652
249338762,3,wallet,1EFbYDVC6Exw5RNwUxdH558j3fT8sdZyKk,False,True,4,249338762|177tn2ibvpxYqJufPNuZuGoB5SThPDc1z|248888577|1EFbYDVC6Exw5RNwUxdH558j3fT8sdZyKk,transaction|wallet|transaction|wallet,|0.403487|0.351649|0.385074,|0.201743|0.351649|0.385074,|0.0141551|0.000395|0.305502
250413117,3,wallet,1BiJ3aiFXGBw6CAR8Y2udGj5Hutb5UCVxL,False,True,4,250413117|18uz8B3MHV6HpUCLBL1wYo2DfcMoBBo6zG|248887402|1BiJ3aiFXGBw6CAR8Y2udGj5Hutb5UCVxL,transaction|wallet|transaction|wallet,|0.404559|0.347397|0.385111,|0.20228|0.347397|0.192555,|0.152485|0.00406593|-0.0128278
339851480,3,wallet,16ECuRD6zkYStkwMwhDarbrUgFwbhCsNk7,False,True,4,339851480|158W92YqUUwW54RAyVHNB9koaVkJ1TTCmi|305080357|16ECuRD6zkYStkwMwhDarbrUgFwbhCsNk7,transaction|wallet|transaction|wallet,|0.40524|0.350417|0.385097,|0.03377|0.350417|0.385097,|0.0457216|0.0287085|0.23552
363079549,3,wallet,1F17kgbjj2G3hQ6kpU9XZ3hNKt9UkEDBZy,False,True,4,363079549|13PKV7jc3cXMyubj2LEkNL36xrrx9JZgGs|362965635|1F17kgbjj2G3hQ6kpU9XZ3hNKt9UkEDBZy,transaction|wallet|transaction|wallet,|0.404671|0.351494|0.385076,|0.202336|0.351494|0.385076,|0.0039244|0.000726461|0.333602
363085361,3,wallet,1Htqy35Weyk8CvF9V986MLqLVovuNdSQb3,False,True,4,363085361|1txh3WiuxS7aWxCcGRGJcpSVVH6zRQrUi|362839933|1Htqy35Weyk8CvF9V986MLqLVovuNdSQb3,transaction|wallet|transaction|wallet,|0.405007|0.348077|0.385134,|0.202503|0.0696154|0.385134,|0.246593|0.00661515|0.0685446
363300945,3,wallet,15WgMaTk1YLKMjRbDuzAkyWwyddG9QkqXA,False,True,4,363300945|1JUNYt6yaxRGF9cqZ6g55jdGoWFap6RE8g|157623694|15WgMaTk1YLKMjRbDuzAkyWwyddG9QkqXA,transaction|wallet|transaction|wallet,|0.398162|0.310838|0.238037,|0.199081|0.0621675|0.119019,|0.465769|0.00221241|-0.0960586
209053064,3,wallet,1L9pd8iebANDk8Ypmn3cqDamFxjgUmjis9,False,True,4,209053064|16MsDB4hEJGabYmqkWbNoSSz9V2VRtHLyZ|51018430|1L9pd8iebANDk8Ypmn3cqDamFxjgUmjis9,transaction|wallet|transaction|wallet,|0.405351|0.350564|0.385096,|0.202675|0.0701128|0.192548,|0.00709146|4.57764e-06|-0.0114231
209054313,3,wallet,1L9pd8iebANDk8Ypmn3cqDamFxjgUmjis9,False,True,4,209054313|1PZgKyEU14od6bowy5yPrzy9aD4E7g3mFV|51018430|1L9pd8iebANDk8Ypmn3cqDamFxjgUmjis9,transaction|wallet|transaction|wallet,|0.405338|0.350564|0.385096,|0.202669|0.0701128|0.192548,|0.00708884|1.33514e-06|-0.0114231
209946182,3,wallet,1Q4oGNAaeEcM6UpantSE6xxxiuj8pZTDu6,False,True,4,209946182|1JtzaQLhbdscW4mPGPmjAV5VCbdDixwtmN|65263113|1Q4oGNAaeEcM6UpantSE6xxxiuj8pZTDu6,transaction|wallet|transaction|wallet,|0.399134|0.188306|0.38524,|0.199567|0.188306|0.38524,|0.419662|0.220186|-0.408558
209946889,3,wallet,1Q4oGNAaeEcM6UpantSE6xxxiuj8pZTDu6,False,True,4,209946889|15EYFApnotyaetyD4EEdWLf2nFU7ZXybQe|65263113|1Q4oGNAaeEcM6UpantSE6xxxiuj8pZTDu6,transaction|wallet|transaction|wallet,|0.399402|0.188306|0.38524,|0.199701|0.188306|0.38524,|0.419617|0.269077|-0.408558
99175888,3,wallet,1DGThuQ6XqQ385W5NFEPc1kdb8YPoZrqnJ,False,True,4,99175888|1Cz6xyMqXjpVKWQB8XNDLyoKJnFwM52xLw|99175889|1DGThuQ6XqQ385W5NFEPc1kdb8YPoZrqnJ,transaction|wallet|transaction|wallet,|0.405183|0.351109|0.385096,|0.202591|0.351109|0.385096,|0.00216225|0.000464559|0.314145
99191240,3,wallet,1MRVmD1V2xBD8QGFVhXc2xXP5sJv5BH7Wd,False,True,4,99191240|1BsUNUGM5MQF6Es1qZbt7xjA5YiSiJ7t8X|98975509|1MRVmD1V2xBD8QGFVhXc2xXP5sJv5BH7Wd,transaction|wallet|transaction|wallet,|0.405152|0.350878|0.385092,|0.202576|0.350878|0.385092,|0.00105748|0.0460517|0.286336
115072067,3,wallet,1NXnygEYdytTVwDivnT2iJWrSAqv4Np4gn,False,True,4,115072067|1CXtTgTpHVmMX8iqiurnNbaybEjYEEDvqn|113841828|1NXnygEYdytTVwDivnT2iJWrSAqv4Np4gn,transaction|wallet|transaction|wallet,|0.405668|0.352624|0.400568,|0.202834|0.352624|0.200284,|0.0716866|-0.00118649|0.367285
372725878,3,wallet,1Q4qnuHcWeCFYeVkJ5QoiHDpj9a6kUWs2U,False,True,4,372725878|1DhpJ4mmeEfbKZuhNuwUid5avpLiFRandb|372671156|1Q4qnuHcWeCFYeVkJ5QoiHDpj9a6kUWs2U,transaction|wallet|transaction|wallet,|0.405103|0.351061|0.385106,|0.202551|0.351061|0.385106,|0.00389239|0.000566959|0.295339
372725884,3,wallet,12eCEAXyk4m7Pg2ijQPLRRX6At188Y1fwh,False,True,4,372725884|173caA2Vm2Y77B2tovS84rrHFRJ5uehC2A|156193778|12eCEAXyk4m7Pg2ijQPLRRX6At188Y1fwh,transaction|wallet|transaction|wallet,|0.405163|0.351473|0.38509,|0.202581|0.175737|0.38509,|0.00390336|0.000327229|0.309465
372726149,3,wallet,19HEhV6EKQ3B5jGYyCqdXRosdcKhgbk2Vx,False,True,4,372726149|1KM1jEXXJq6LXohLmT2EoRrys653DExzQX|368741023|19HEhV6EKQ3B5jGYyCqdXRosdcKhgbk2Vx,transaction|wallet|transaction|wallet,|0.404626|0.337528|0.385168,|0.202313|0.337528|0.385168,|0.105304|0.0159665|-0.269179
372726702,3,wallet,1EJhBABAHtdDF2wCsTbGKAC3vUnKuUqCTD,False,True,4,372726702|1CqCFUnMZa8XYQ7n56L8oyVPAtzNEMH39G|372696706|1EJhBABAHtdDF2wCsTbGKAC3vUnKuUqCTD,transaction|wallet|transaction|wallet,|0.401671|0.35159|0.385086,|0.200835|0.35159|0.192543,|0.0445452|0.000957549|-0.000392139
372812145,3,wallet,1K78mAuqH8cX5HZGqgN9mukjRc8ANUXsXA,False,True,4,372812145|1EQfFexXuKdi4W2fawGnJPFh9G9W9ocaNx|372728275|1K78mAuqH8cX5HZGqgN9mukjRc8ANUXsXA,transaction|wallet|transaction|wallet,|0.404885|0.35122|0.385099,|0.202442|0.35122|0.385099,|0.00635946|0.000937521|0.310941
372961150,3,wallet,3EcywyUAaoDYpxwLdxvc93X9nx95bzVEnw,False,True,4,372961150|14dGwYSUxpy2swoS8QMkRFovXzGzL5aPbH|372824257|3EcywyUAaoDYpxwLdxvc93X9nx95bzVEnw,transaction|wallet|transaction|wallet,|0.404962|0.348664|0.385116,|0.202481|0.348664|0.192558,|0.0169798|0.000555873|-0.0014115
262479651,3,wallet,13DjRPm7EQGPxdpamzuG6HxEiJbiNQweYw,False,True,4,262479651|19sUScEdky5zKjgwxKWt2unZba1SbYEJZS|273248735|13DjRPm7EQGPxdpamzuG6HxEiJbiNQweYw,transaction|wallet|transaction|wallet,|0.404905|0.350417|0.385121,|0.202452|0.350417|0.385121,|0.0165319|0.000534713|0.245798
87474785,3,wallet,12v6yTLFj45SAiyqE67KFQoABjZNRFCGpp,False,True,4,87474785|1GA1LKt9vAMdXuCeAyMXR1YPd4FDK8e19t|268794150|12v6yTLFj45SAiyqE67KFQoABjZNRFCGpp,transaction|wallet|transaction|wallet,|0.404383|0.350612|0.385133,|0.202192|0.350612|0.385133,|0.0490787|0.00392735|0.269094
269511424,3,wallet,1KK9bqcaNd4kocVZtgZnrxKa51hVK7yhdh,False,True,4,269511424|17AF2eZG6G1FUor77J6hgvww1ind8WGLze|268916245|1KK9bqcaNd4kocVZtgZnrxKa51hVK7yhdh,transaction|wallet|transaction|wallet,|0.404885|0.350603|0.385122,|0.202442|0.350603|0.385122,|0.00311634|0.000786245|0.293842
276938352,3,wallet,1NQRnXz59SuzN7sbxTRBJeA6Wprpyrx4F6,False,True,4,276938352|1Nn5CnHsTkptP2UMTMeKtujbFhAFnmzqkn|268886525|1NQRnXz59SuzN7sbxTRBJeA6Wprpyrx4F6,transaction|wallet|transaction|wallet,|0.404148|0.350633|0.38513,|0.202074|0.350633|0.192565,|0.00255075|0.000585318|0.133335
283190987,3,wallet,1Bqdtk4gBvzvWpHhthfBL2VUL2HB9fFU7K,False,True,4,283190987|14qu3LpLeHez2QkegCSFBVhVzJ1y3AsJeE|269578648|1Bqdtk4gBvzvWpHhthfBL2VUL2HB9fFU7K,transaction|wallet|transaction|wallet,|0.404265|0.35069|0.385124,|0.202133|0.35069|0.385124,|0.0108435|0.00134718|0.295227
283192691,3,wallet,1KA6GZDzqRcjnc8WR47rLAnvB1x7CyZNMg,False,True,4,283192691|1AGsZ8mt8azWjrJypLMCpkvhGmZqYaGgpu|269555711|1KA6GZDzqRcjnc8WR47rLAnvB1x7CyZNMg,transaction|wallet|transaction|wallet,|0.399413|0.350612|0.385142,|0.199706|0.175306|0.0962855,|0.0662848|-0.000566274|0.0605036
283195181,3,wallet,1LFjQw13qyknvmWhwKaWxxoE2LAh9xHJ4o,False,True,4,283195181|13BDk2P1g5XgJp2HUfqSV6bQhFBXJnUD2i|276961374|1LFjQw13qyknvmWhwKaWxxoE2LAh9xHJ4o,transaction|wallet|transaction|wallet,|0.404405|0.350157|0.38513,|0.202203|0.350157|0.38513,|0.00326055|0.00117362|0.283316
294461448,3,wallet,1Q3cNkYh3nRQZhtxbqdaPzcBRX1wTYrGao,False,True,4,294461448|1J3zb6abPd6onUppAS6wkEtdgDSeW5J2eB|294271272|1Q3cNkYh3nRQZhtxbqdaPzcBRX1wTYrGao,transaction|wallet|transaction|wallet,|0.404023|0.349216|0.385158,|0.202011|0.174608|0.385158,|0.00719759|0.000460327|0.218502
294478105,3,wallet,1K14cwNxqfAKNNJM78d5rtW6XSFUDftZUe,False,True,4,294478105|16rLm3YDKgh6H95AKK8mkTDWr9yshMZhdZ|10773179|1K14cwNxqfAKNNJM78d5rtW6XSFUDftZUe,transaction|wallet|transaction|wallet,|0.405231|0.258617|0.385324,|0.202615|0.258617|0.385324,|0.199346|0.686113|-0.398836
294484659,3,wallet,1K14cwNxqfAKNNJM78d5rtW6XSFUDftZUe,False,True,4,294484659|1MZrPZn8TUoSEC5sFofviXBUqtffZrXHoa|10773179|1K14cwNxqfAKNNJM78d5rtW6XSFUDftZUe,transaction|wallet|transaction|wallet,|0.405232|0.258617|0.385324,|0.202616|0.258617|0.385324,|0.199181|0.522025|-0.398836
294494800,3,wallet,1H51eK7QgdA4e3ZXWbvM5Wy7jqxFWYxuM,False,True,4,294494800|13S3cXppT8XLEu2q9PeQyHFXAT4Wx3qbmo|294378201|1H51eK7QgdA4e3ZXWbvM5Wy7jqxFWYxuM,transaction|wallet|transaction|wallet,|0.400354|0.350482|0.385145,|0.200177|0.350482|0.192573,|0.0839316|0.00383645|0.12691
294581070,3,wallet,1Q3cNkYh3nRQZhtxbqdaPzcBRX1wTYrGao,False,True,4,294581070|18b1BtHnhjhpXjpUFLhViLHDht9Q6yQxqy|294271272|1Q3cNkYh3nRQZhtxbqdaPzcBRX1wTYrGao,transaction|wallet|transaction|wallet,|0.404947|0.349216|0.385158,|0.202473|0.174608|0.385158,|0.0297191|-1.42455e-05|0.218502
139273998,3,wallet,1KvWkr62rNrDfR1XobAnSDyT9AN6afYnKu,False,True,4,139273998|1PE3yaxiSydQgzDouxDU1LBh8oWz3ZSSju|216971322|1KvWkr62rNrDfR1XobAnSDyT9AN6afYnKu,transaction|wallet|transaction|wallet,|0.401177|0.349684|0.385162,|0.200589|0.349684|0.0962905,|0.00139353|0.00045383|-0.00219332
163654972,3,wallet,12yus3i538kEVjXereEMHcKpRSYRKkvoAM,False,True,4,163654972|1BDRf8caLLmGJghmfdbz4WXhPrwLLoTorp|163654973|12yus3i538kEVjXereEMHcKpRSYRKkvoAM,transaction|wallet|transaction|wallet,|0.401998|0.337404|0.3852,|0.200999|0.337404|0.3852,|0.267541|0.0449312|-0.219644
163807102,3,wallet,1PZDmCMfvu8z3dTzVbCBKZK61f4EWCCtAp,False,True,4,163807102|13hxJDJjMGXGXm5GWNtaHmtrYFkychJYyz|163711912|1PZDmCMfvu8z3dTzVbCBKZK61f4EWCCtAp,transaction|wallet|transaction|wallet,|0.403388|0.342994|0.385188,|0.201694|0.342994|0.385188,|0.170074|0.0108939|-0.0605233
163808988,3,wallet,14NzEyFanq6EDqZ2zePszDET8Jgsjs6yLz,False,True,4,163808988|12ajN1KUZRV2xzwrNMsjPnp6uyY6DaNDA4|163808990|14NzEyFanq6EDqZ2zePszDET8Jgsjs6yLz,transaction|wallet|transaction|wallet,|0.404248|0.333506|0.403893,|0.202124|0.333506|0.201947,|0.0731093|-0.000231385|0.0499338
299172430,3,wallet,1Ap6CJKJhkDNMxJNumpibsS6SzRaM8BMXi,False,True,4,299172430|17Qi4U1Vvj7UhaKBvceZhzyfL5EyZAGYqR|299175508|1Ap6CJKJhkDNMxJNumpibsS6SzRaM8BMXi,transaction|wallet|transaction|wallet,|0.398364|0.34379|0.385222,|0.199182|0.34379|0.385222,|0.171457|0.0107416|-0.0294337
385989246,3,wallet,17Qq4RZ2AXvr7MxThnvWsCC9v48RsprXA5,False,True,4,385989246|1AJ17Ck9XtzzxwWwajQB7KCPcLPNx4Khr2|376275922|17Qq4RZ2AXvr7MxThnvWsCC9v48RsprXA5,transaction|wallet|transaction|wallet,|0.404533|0.348326|0.385189,|0.202266|0.348326|0.385189,|0.0121099|0.00302041|0.208454
58506728,3,wallet,19VKhHijceoaRjQAoNKjaMiQ1gTZb7dfUn,False,True,4,58506728|1ByabSAM8LLEdtsYXWn6DVmW3YWU5uUUQk|153718713|19VKhHijceoaRjQAoNKjaMiQ1gTZb7dfUn,transaction|wallet|transaction|wallet,|0.402793|0.220004|0.385355,|0.201397|0.220004|0.385355,|0.236148|0.0902414|-0.486933
355004152,3,wallet,189h8XwQeHe4kxKf5GP2qZK9iUS9cRRSKa,False,True,4,355004152|17PKwsTWJPqZfZskSk7aXwc4UKD34VW8Dv|355004153|189h8XwQeHe4kxKf5GP2qZK9iUS9cRRSKa,transaction|wallet|transaction|wallet,|0.40284|0.341059|0.38523,|0.20142|0.341059|0.38523,|0.269975|0.0227065|-0.105675
355007581,3,wallet,15AvLetQyqsfR9xbF5M25VXU7aSyYBK2vk,False,True,4,355007581|1CPzwgjVSUgkNmkqRVjvTM5DXg442TCyHZ|355007582|15AvLetQyqsfR9xbF5M25VXU7aSyYBK2vk,transaction|wallet|transaction|wallet,|0.40087|0.349226|0.385187,|0.200435|0.349226|0.385187,|0.148598|0.00509745|0.225104
355009183,3,wallet,1CsbGDtXDVjHMrG4vPnviaHG1Bn8E3Aytf,False,True,4,355009183|1LwwGZhzbsexmDYn6GwiqPUHBMSjuGeMf8|355009184|1CsbGDtXDVjHMrG4vPnviaHG1Bn8E3Aytf,transaction|wallet|transaction|wallet,|0.397755|0.34927|0.385188,|0.198877|0.34927|0.0770375,|0.0582903|0.0157166|-0.000482929
355090229,3,wallet,172R8jhVDnSE8KTqQpTbmUqhfRQaz87yhw,False,True,4,355090229|15DogNEvcdnaMhXGXcD4RjTrhd8H1ecigX|255588914|172R8jhVDnSE8KTqQpTbmUqhfRQaz87yhw,transaction|wallet|transaction|wallet,|0.404489|0.325213|0.385297,|0.202245|0.325213|0.385297,|0.214397|0.0720581|-0.313099
