target_txid,depth,root_type,root_real_id,root_is_fraud,is_true_positive,n_nodes,chain_real_ids,chain_types,chain_ce,chain_phi_add,chain_phi_asym
16Za6ctHz7gG1m2fQYJ3cCmtkGkqj5XBup,2,wallet,14JjdXj8CXcvh2GHc8XWhESPkW2mdFGqpn,False,True,3,16Za6ctHz7gG1m2fQYJ3cCmtkGkqj5XBup|190005878|14JjdXj8CXcvh2GHc8XWhESPkW2mdFGqpn,wallet|transaction|wallet,|0.0151205|0.0952656,|0.0151205|0.0476328,|-0.130225|-0.0106267
16dfSaTjKbaQc1wveKRJcaLoZ6sJA1H3or,2,wallet,3NeBmKtVT2kSp5KJgvWeWDCTA8YAniCXGv,False,True,3,16dfSaTjKbaQc1wveKRJcaLoZ6sJA1H3or|84375106|3NeBmKtVT2kSp5KJgvWeWDCTA8YAniCXGv,wallet|transaction|wallet,|0.0168899|0.0888149,|0.0168899|0.0888149,|0.927335|0.0032739
16ePrYmo4j68cEFoV4sHRodqqp9ScNkQMT,2,wallet,33iAE9e7qj4EcVPEEhgcgo7VFU6GVZ23aF,False,True,3,16ePrYmo4j68cEFoV4sHRodqqp9ScNkQMT|180219451|33iAE9e7qj4EcVPEEhgcgo7VFU6GVZ23aF,wallet|transaction|wallet,|0.0169986|0.0889051,|0.0169986|0.029635,|0.966881|0.000310977
16eWqgH1K9yUYKduhsMn9SMYWr94CEkYDn,2,wallet,1FfzsHYGvkX8C3bovYDS8pHDZMR5RwrWGG,False,True,3,16eWqgH1K9yUYKduhsMn9SMYWr94CEkYDn|355110282|1FfzsHYGvkX8C3bovYDS8pHDZMR5RwrWGG,wallet|transaction|wallet,|0.0166444|0.0952442,|0.0166444|0.0952442,|-0.016004|0.000910461
16iHKz2wpPwmpYLZ3AfbnivG4t8Fvh9dTr,2,wallet,19D3t131tDiyKZs2LAKKDyhnPWpN6Yfy4i,False,True,3,16iHKz2wpPwmpYLZ3AfbnivG4t8Fvh9dTr|176536466|19D3t131tDiyKZs2LAKKDyhnPWpN6Yfy4i,wallet|transaction|wallet,|0.0168474|0.0888708,|0.0168474|0.0888708,|0.855944|0.00621825
16j5NhoUhMefDnaznJSQHYHG6PxMkAJbnb,2,wallet,3DWZmFW3sc2ZW1JQSQaXMQbQDbeECz4KLK,False,True,3,16j5NhoUhMefDnaznJSQHYHG6PxMkAJbnb|26229388|3DWZmFW3sc2ZW1JQSQaXMQbQDbeECz4KLK,wallet|transaction|wallet,|0.0169228|0.0933314,|0.0169228|0.0155552,|0.839009|0.000465026
16jVSBKJH6bX7gy679cCeCqNU2u3kTgLbU,2,wallet,3P4qvdk6uzJrUA1BnBputVyWHTHbezBKnK,False,True,3,16jVSBKJH6bX7gy679cCeCqNU2u3kTgLbU|176127022|3P4qvdk6uzJrUA1BnBputVyWHTHbezBKnK,wallet|transaction|wallet,|0.0170154|0.0887744,|0.0170154|0.0443872,|0.888187|0.000983387
16k5FutyE9k2QznndpUWAaa2GztNGH9EqG,2,wallet,3MFgnzT5jgzABC67f73Zb5DL8dJfLCerYu,False,True,3,16k5FutyE9k2QznndpUWAaa2GztNGH9EqG|268865654|3MFgnzT5jgzABC67f73Zb5DL8dJfLCerYu,wallet|transaction|wallet,|0.016916|0.0887926,|0.016916|0.0443963,|0.911143|3.22461e-05
16nkjf3j4e2X2Z2rSs9Bp5ZNfdbPCoS64R,2,wallet,16UfHzxYmeM3A3ThD5zZM9X7mFHpTArkQM,False,True,3,16nkjf3j4e2X2Z2rSs9Bp5ZNfdbPCoS64R|372687760|16UfHzxYmeM3A3ThD5zZM9X7mFHpTArkQM,wallet|transaction|wallet,|0.0168998|0.0887528,|0.0168998|0.0887528,|0.876223|0.0186607
16nnERq4nhjUWJaEmpRjLwGL3gg6VLTHBP,2,wallet,35GkXyiDEDtnioqKwyCh6hLBSYzDNgwyDd,False,True,3,16nnERq4nhjUWJaEmpRjLwGL3gg6VLTHBP|73747118|35GkXyiDEDtnioqKwyCh6hLBSYzDNgwyDd,wallet|transaction|wallet,|0.0143075|0.095297,|0.0143075|0.095297,|-0.00457329|-0.0020116
16rkthP97SsnbXmqvEjMBjPrnM3K7FTGzb,2,wallet,3CLfMmui9QbRijsd1DcRt2d1xEXLvUkPeX,False,True,3,16rkthP97SsnbXmqvEjMBjPrnM3K7FTGzb|31409359|3CLfMmui9QbRijsd1DcRt2d1xEXLvUkPeX,wallet|transaction|wallet,|0.0168389|0.0892205,|0.0168389|0.0297402,|0.856477|0.00279564
16shRdrgSCDnjA6j5Z6VELkDrWfWH4uVdf,2,wallet,38xLJAkgCqX7GF5gJWQzJ4VvVdYdZMbkio,False,True,3,16shRdrgSCDnjA6j5Z6VELkDrWfWH4uVdf|50405501|38xLJAkgCqX7GF5gJWQzJ4VvVdYdZMbkio,wallet|transaction|wallet,|0.017148|0.0890492,|0.017148|0.0890492,|0.994373|-0.000723481
16z8Jt7HP9pGJX7WSf3AJVAGcArzjG9KJK,2,wallet,3Q7n3jeNoBrTFftMmoa31SWGjgNDjpnoqf,False,True,3,16z8Jt7HP9pGJX7WSf3AJVAGcArzjG9KJK|54798281|3Q7n3jeNoBrTFftMmoa31SWGjgNDjpnoqf,wallet|transaction|wallet,|0.0168388|0.0890063,|0.0168388|0.0296688,|0.904961|-0.00312384
16zCFjP3tzPRTVg4uN9emXAtZpYecfHiND,2,wallet,34iAa1QVsMGPauZi4RzgHSJWjjWezUh3Z3,False,True,3,16zCFjP3tzPRTVg4uN9emXAtZpYecfHiND|312091759|34iAa1QVsMGPauZi4RzgHSJWjjWezUh3Z3,wallet|transaction|wallet,|0.0170095|0.0887674,|0.0170095|0.0443837,|0.890754|0.0326545
171Fr28uhga72xyRSZ7SbEuJvj4Bar2b3f,2,wallet,3FZK7cfs1iRVW8PT7zofap94HRKr4Tb6br,False,True,3,171Fr28uhga72xyRSZ7SbEuJvj4Bar2b3f|207150123|3FZK7cfs1iRVW8PT7zofap94HRKr4Tb6br,wallet|transaction|wallet,|0.0168548|0.0889835,|0.0168548|0.0444917,|0.871882|-0.00976247
172q8bv8kGyHfqTYMQfqTUUY4srodYsna,2,wallet,37CTBd1xdiztjcokAWQn44NLwVzXfwdH4M,False,True,3,172q8bv8kGyHfqTYMQfqTUUY4srodYsna|33843382|37CTBd1xdiztjcokAWQn44NLwVzXfwdH4M,wallet|transaction|wallet,|0.0169152|0.0890937,|0.0169152|0.0178187,|0.870359|0.000490236
173XUz3fmXV7G48vDM6s8UfepDT52bAHKp,2,wallet,1Hsvsqs9BjvRSznS4c69mZ8qpxhW1gMzGG,False,True,3,173XUz3fmXV7G48vDM6s8UfepDT52bAHKp|96298000|1Hsvsqs9BjvRSznS4c69mZ8qpxhW1gMzGG,wallet|transaction|wallet,|0.0169658|0.0953038,|0.0169658|0.0317679,|0.804027|-0.00122478
173nBhuxZ7HvsNZwx4BJv1HN3XtcxeHQmW,2,wallet,3DDeXJHT1r6ZsrdhePjoqSpS38g6umcudk,False,True,3,173nBhuxZ7HvsNZwx4BJv1HN3XtcxeHQmW|52295340|3DDeXJHT1r6ZsrdhePjoqSpS38g6umcudk,wallet|transaction|wallet,|0.0168685|0.0890267,|0.0168685|0.0890267,|0.944803|-0.0035876
17476UdHQugw9BbsVeURGhtVRGZuptJFF6,2,wallet,3Hq8LMA4WEEHJR2pr9biroJYJnyhbheBP6,False,True,3,17476UdHQugw9BbsVeURGhtVRGZuptJFF6|141940697|3Hq8LMA4WEEHJR2pr9biroJYJnyhbheBP6,wallet|transaction|wallet,|0.0175204|0.0953017,|0.0175204|0.0238254,|0.997734|-0.00225727
1749JCseTY8ihzChYcRdnUL8hto1Aquyi9,2,wallet,1Mbeeo8riHQJhG4BzUcitto2epk8je3AGe,False,True,3,1749JCseTY8ihzChYcRdnUL8hto1Aquyi9|268964943|1Mbeeo8riHQJhG4BzUcitto2epk8je3AGe,wallet|transaction|wallet,|0.0165373|0.0879969,|0.0165373|0.0439985,|0.9199|0.0636512
175a2tJ1dMNVkQyz8DXEK7raJBQdRDPwFC,2,wallet,3Hy3ry9PeLEUqWfCAJHKPKFw87H1WdCJzW,False,True,3,175a2tJ1dMNVkQyz8DXEK7raJBQdRDPwFC|268856987|3Hy3ry9PeLEUqWfCAJHKPKFw87H1WdCJzW,wallet|transaction|wallet,|0.0169138|0.0888067,|0.0169138|0.0444033,|0.908337|0.00195721
177tn2ibvpxYqJufPNuZuGoB5SThPDc1z,2,wallet,1EFbYDVC6Exw5RNwUxdH558j3fT8sdZyKk,False,True,3,177tn2ibvpxYqJufPNuZuGoB5SThPDc1z|248888577|1EFbYDVC6Exw5RNwUxdH558j3fT8sdZyKk,wallet|transaction|wallet,|0.0168972|0.0887079,|0.0168972|0.0887079,|0.876549|0.105199
178boHbuM2cmYwsDUn6mPbnzc2RYah15nW,2,wallet,1Q4oGNAaeEcM6UpantSE6xxxiuj8pZTDu6,False,True,3,178boHbuM2cmYwsDUn6mPbnzc2RYah15nW|65263113|1Q4oGNAaeEcM6UpantSE6xxxiuj8pZTDu6,wallet|transaction|wallet,|0.0168681|0.0885888,|0.0168681|0.0885888,|0.952693|0.022566
179Yy9135STLZY3yHzcYTRrgMEh6dW5cbc,2,wallet,3FWnLwy8tUGTrNhP1jCgsSq8wnKkWSWRCr,False,True,3,179Yy9135STLZY3yHzcYTRrgMEh6dW5cbc|70047035|3FWnLwy8tUGTrNhP1jCgsSq8wnKkWSWRCr,wallet|transaction|wallet,|0.0168959|0.0890343,|0.0168959|0.0890343,|0.973177|0.00086081
17A4W5L1eFqtCsUMcrrGWbyG8HZgh11Q3n,2,wallet,38xLJAkgCqX7GF5gJWQzJ4VvVdYdZMbkio,False,True,3,17A4W5L1eFqtCsUMcrrGWbyG8HZgh11Q3n|50405501|38xLJAkgCqX7GF5gJWQzJ4VvVdYdZMbkio,wallet|transaction|wallet,|0.017148|0.0890492,|0.017148|0.0890492,|0.994368|-0.000706673
17AF2eZG6G1FUor77J6hgvww1ind8WGLze,2,wallet,1KK9bqcaNd4kocVZtgZnrxKa51hVK7yhdh,False,True,3,17AF2eZG6G1FUor77J6hgvww1ind8WGLze|268916245|1KK9bqcaNd4kocVZtgZnrxKa51hVK7yhdh,wallet|transaction|wallet,|0.0168691|0.0887856,|0.0168691|0.0887856,|0.874401|0.0168481
17Cj2cC895nXTYPeNZTippwMS9Ep4FCXTH,2,wallet,16tVXsrGnZ41AtSeitjf2JxBsRnFp4tJwg,False,True,3,17Cj2cC895nXTYPeNZTippwMS9Ep4FCXTH|105990534|16tVXsrGnZ41AtSeitjf2JxBsRnFp4tJwg,wallet|transaction|wallet,|0.0169151|0.0888631,|0.0169151|0.0444315,|0.811394|0.0164651
17EVB3ax3YDyFWNExbMUc1rpKhzuLU9fn7,2,wallet,36K81v78bowmpwACuWFzCWWoiJJJfjnSmE,False,True,3,17EVB3ax3YDyFWNExbMUc1rpKhzuLU9fn7|312221897|36K81v78bowmpwACuWFzCWWoiJJJfjnSmE,wallet|transaction|wallet,|0.0169047|0.0887713,|0.0169047|0.0221928,|0.911367|0.00342976
17GEHLcmzYkf1SamSzWU671BJCY8gWiwv,2,wallet,3AypQiPJor61AGJRy3xDE3AoW1jCxm52RA,False,True,3,17GEHLcmzYkf1SamSzWU671BJCY8gWiwv|1061125|3AypQiPJor61AGJRy3xDE3AoW1jCxm52RA,wallet|transaction|wallet,|0.0169039|0.0891501,|0.0169039|0.0127357,|0.887865|-0.000384816
17J3gKjz9HuzHhL2WAY6usgVQ2M49evdQ5,2,wallet,3Dg8M73bmUwST46rJDrFD3cqx1EU16isDL,False,True,3,17J3gKjz9HuzHhL2WAY6usgVQ2M49evdQ5|372683044|3Dg8M73bmUwST46rJDrFD3cqx1EU16isDL,wallet|transaction|wallet,|0.0169166|0.0887647,|0.0169166|0.0443823,|0.909454|0.000247091
17LaLUbodUfDhcjRWw94UnRieU5nXXzmKN,2,wallet,3PeK3kfXJEFihTSYM3svfAzTWHvoxidL4M,False,True,3,17LaLUbodUfDhcjRWw94UnRieU5nXXzmKN|165065715|3PeK3kfXJEFihTSYM3svfAzTWHvoxidL4M,wallet|transaction|wallet,|0.0176532|0.0887738,|0.0176532|0.0887738,|0.997578|0.00182575
17MRSHbjbJFMe1DQEPvFDQfau9UJbDBex5,2,wallet,1QGXSA1q3EY5wDkUaxttPQ8A5p2upM79zA,False,True,3,17MRSHbjbJFMe1DQEPvFDQfau9UJbDBex5|339057200|1QGXSA1q3EY5wDkUaxttPQ8A5p2upM79zA,wallet|transaction|wallet,|0.0168827|0.0886517,|0.0168827|0.0886517,|0.861397|0.0805008
17MrmTtxYKLKVaHRmN2HrfdyPUKzoxgoAH,2,wallet,1E3JNa5kApdE7u2PXoy5iarRxJg86UnSMZ,False,True,3,17MrmTtxYKLKVaHRmN2HrfdyPUKzoxgoAH|331612533|1E3JNa5kApdE7u2PXoy5iarRxJg86UnSMZ,wallet|transaction|wallet,|0.0168737|0.0887626,|0.0168737|0.0887626,|0.875088|0.0158681
17N8nQ9uhLa4pCGTjExDfTjhSWUurAVVbN,2,wallet,3AexPXmrWQTg1jQpmDDUgwwH7YXDi9yBwh,False,True,3,17N8nQ9uhLa4pCGTjExDfTjhSWUurAVVbN|179193468|3AexPXmrWQTg1jQpmDDUgwwH7YXDi9yBwh,wallet|transaction|wallet,|0.0169097|0.0888047,|0.0169097|0.0177609,|0.929807|0.00066632
17NJi3uHkUQh14UJotyvRghdNwjGrujrty,2,wallet,183ovys1yCLeG5JZLR4LVJbvNumZH5HWPY,False,True,3,17NJi3uHkUQh14UJotyvRghdNwjGrujrty|355110890|183ovys1yCLeG5JZLR4LVJbvNumZH5HWPY,wallet|transaction|wallet,|0.0168477|0.0888625,|0.0168477|0.0888625,|0.859315|0.00263119
17PAa5ZXaGS4E8WDSgrowe9abNQ4RJNVnP,2,wallet,1PF1ub5oY6hcha7151mW5NWMGMgNgdg9Bt,False,True,3,17PAa5ZXaGS4E8WDSgrowe9abNQ4RJNVnP|92607818|1PF1ub5oY6hcha7151mW5NWMGMgNgdg9Bt,wallet|transaction|wallet,|0.0168462|0.088878,|0.0168462|0.088878,|0.861148|0.00124329
17PM71HYkWteFPnp8wYmkWgPVj4Zzi5B5b,2,wallet,38X4LyzPrZ4RwXgFMfb6f8gS4eWWdyhRUQ,False,True,3,17PM71HYkWteFPnp8wYmkWgPVj4Zzi5B5b|272096174|38X4LyzPrZ4RwXgFMfb6f8gS4eWWdyhRUQ,wallet|transaction|wallet,|0.0168888|0.0887718,|0.0168888|0.0221929,|0.870295|0.00873412
17QWxAj8ZuQaTqF4of2s2TZUVWibUu42Cf,2,wallet,3JDKhmXneN7H7bF9XsGg88y3P8afD7hV5k,False,True,3,17QWxAj8ZuQaTqF4of2s2TZUVWibUu42Cf|92107631|3JDKhmXneN7H7bF9XsGg88y3P8afD7hV5k,wallet|transaction|wallet,|0.0168867|0.0891286,|0.0168867|0.0178257,|0.882135|1.00374e-05
17XRi2o5P9K45vYgPj3UaEhE2VKxukyujt,2,wallet,1DFW2FUfwDHeSR9hv8vUMv131pnXGReuB,False,True,3,17XRi2o5P9K45vYgPj3UaEhE2VKxukyujt|97009383|1DFW2FUfwDHeSR9hv8vUMv131pnXGReuB,wallet|transaction|wallet,|0.0168407|0.0889654,|0.0168407|0.0444827,|0.833709|0
17XYfF5XBShrZncyDkcrE24Drqdxw4HZuM,2,wallet,174keH2SA717UUVaAjQHUn4jR4WLTs2bAP,False,True,3,17XYfF5XBShrZncyDkcrE24Drqdxw4HZuM|368814314|174keH2SA717UUVaAjQHUn4jR4WLTs2bAP,wallet|transaction|wallet,|0.0168795|0.0887541,|0.0168795|0.0887541,|0.879517|0.0172548
17XrMXtT6oH3FVAs1aWbmkPx52S6oAeDJd,2,wallet,3FfKvRjCg3Ev3Li5Ly5ybZL2itAn2TCjji,False,True,3,17XrMXtT6oH3FVAs1aWbmkPx52S6oAeDJd|286848744|3FfKvRjCg3Ev3Li5Ly5ybZL2itAn2TCjji,wallet|transaction|wallet,|0.0168953|0.0887719,|0.0168953|0.0887719,|0.938389|0.0089134
17Ywe1viFpgPGdPnUcsksSJ716ZpCmqMze,2,wallet,3B8ciXmRUt8mS5kPKe9GibnhEG8hs2GXsq,False,True,3,17Ywe1viFpgPGdPnUcsksSJ716ZpCmqMze|268861802|3B8ciXmRUt8mS5kPKe9GibnhEG8hs2GXsq,wallet|transaction|wallet,|0.0169078|0.0888026,|0.0169078|0.0888026,|0.930986|0.00109321
17baN4j7EGH5mhcZeS8us8Lc3hf1XsCHAQ,2,wallet,1LZTCHzD714aXhUUELaWeRbyEfgSeYMZgs,False,True,3,17baN4j7EGH5mhcZeS8us8Lc3hf1XsCHAQ|355110276|1LZTCHzD714aXhUUELaWeRbyEfgSeYMZgs,wallet|transaction|wallet,|0.0168777|0.0888599,|0.0168777|0.0888599,|0.855623|0.00441301
17dgV24GPTws95grJLC6xZkDr3S67cBNpP,2,wallet,1HjwEGt6ZmWRPt1s8SHaVb5XA3RmPtzBDz,False,True,3,17dgV24GPTws95grJLC6xZkDr3S67cBNpP|94157300|1HjwEGt6ZmWRPt1s8SHaVb5XA3RmPtzBDz,wallet|transaction|wallet,|0.016867|0.0885842,|0.016867|0.0885842,|0.828064|-0.0455793
17frFF3JnMWsMzh53PWwsvo4GHuTWStomg,2,wallet,3Dg8M73bmUwST46rJDrFD3cqx1EU16isDL,False,True,3,17frFF3JnMWsMzh53PWwsvo4GHuTWStomg|372683044|3Dg8M73bmUwST46rJDrFD3cqx1EU16isDL,wallet|transaction|wallet,|0.0169166|0.0887647,|0.0169166|0.0443823,|0.909446|0.000252187
17jKdYSeZvcx1G9eX8pBsebeE99XcdPD6,2,wallet,3MLQ7vy59DBF7zf8rcFiJPWddABL7RFg8g,False,True,3,17jKdYSeZvcx1G9eX8pBsebeE99XcdPD6|312228916|3MLQ7vy59DBF7zf8rcFiJPWddABL7RFg8g,wallet|transaction|wallet,|0.0169063|0.0887576,|0.0169063|0.0887576,|0.921957|0.00341648
17kwCE68hcrb3nwYH7QBUYRGs9Zu9Xxdva,2,wallet,3LyqmQP8hTTdLvMg4n6Z3GNEUQ9HKkQ5MH,False,True,3,17kwCE68hcrb3nwYH7QBUYRGs9Zu9Xxdva|268864369|3LyqmQP8hTTdLvMg4n6Z3GNEUQ9HKkQ5MH,wallet|transaction|wallet,|0.0169114|0.0887952,|0.0169114|0.017759,|0.89107|0.000106966
17mpUu126YjqKQa2U8NpjQVoUPDRphzCKx,2,wallet,39BXgpiEQ11Bwbe3nSTdqHaUjNoYaH27uD,False,True,3,17mpUu126YjqKQa2U8NpjQVoUPDRphzCKx|100075809|39BXgpiEQ11Bwbe3nSTdqHaUjNoYaH27uD,wallet|transaction|wallet,|0.016951|0.088746,|0.016951|0.00986067,|0.872238|-4.20014e-05
17mtt18Kh3k3CgrzzND9vEsDj3TKEMCLy4,2,wallet,35GkXyiDEDtnioqKwyCh6hLBSYzDNgwyDd,False,True,3,17mtt18Kh3k3CgrzzND9vEsDj3TKEMCLy4|73747118|35GkXyiDEDtnioqKwyCh6hLBSYzDNgwyDd,wallet|transaction|wallet,|0.0143075|0.095297,|0.0143075|0.095297,|-0.00458062|-0.0020175
17oKqQikF56BgSk9iRe6cbUAh6oAhnbzE7,2,wallet,3H6BZBboPZPw1MGCP25mKxTYVZPCvXzWee,False,True,3,17oKqQikF56BgSk9iRe6cbUAh6oAhnbzE7|99676600|3H6BZBboPZPw1MGCP25mKxTYVZPCvXzWee,wallet|transaction|wallet,|0.016954|0.0887417,|0.016954|0.0126774,|0.889418|0.000330201
17pztZW7y6iKmvaVEQda6J4cUiAZZGbfAq,2,wallet,3A6JRz4aaf2bMKJrcBkBLxHe9QmWKZEjzu,False,True,3,17pztZW7y6iKmvaVEQda6J4cUiAZZGbfAq|321252663|3A6JRz4aaf2bMKJrcBkBLxHe9QmWKZEjzu,wallet|transaction|wallet,|0.0169084|0.0887687,|0.0169084|0.0887687,|0.927373|0.00418675
17q6JwnYgsyXEYRXi4dZx47JhDEVzrPdaS,2,wallet,1KDftwJyWxTEMr7nCzzU2aDxr88nc643ev,False,True,3,17q6JwnYgsyXEYRXi4dZx47JhDEVzrPdaS|99676153|1KDftwJyWxTEMr7nCzzU2aDxr88nc643ev,wallet|transaction|wallet,|0.0168752|0.0887409,|0.0168752|0.0887409,|0.875542|0.0321344
17t8fm1ZnrfcL58mhD5vkhQs4m226sKbQW,2,wallet,1Lim2Sw8BG9LsBkQkhZMEFixBdk5jPnFjF,False,True,3,17t8fm1ZnrfcL58mhD5vkhQs4m226sKbQW|378232302|1Lim2Sw8BG9LsBkQkhZMEFixBdk5jPnFjF,wallet|transaction|wallet,|0.0169342|0.0887173,|0.0169342|0.0887173,|0.915829|0.0213561
17ufDb9gh1V7YpVmxHQy8D2MBNeFXe56L5,2,wallet,173o6k1HoC3YTCKV5i3rW9fq6fhHHzZLHz,False,True,3,17ufDb9gh1V7YpVmxHQy8D2MBNeFXe56L5|331228202|173o6k1HoC3YTCKV5i3rW9fq6fhHHzZLHz,wallet|transaction|wallet,|0.0169474|0.0886801,|0.0169474|0.0886801,|0.935896|0.0119748
17v9w4hEifwhzUVTr2zscJn8Jjse4woWf9,2,wallet,3J48nQyU4G6qitwTCwe22LPCwHNv57occd,False,True,3,17v9w4hEifwhzUVTr2zscJn8Jjse4woWf9|268867035|3J48nQyU4G6qitwTCwe22LPCwHNv57occd,wallet|transaction|wallet,|0.0168982|0.0887988,|0.0168982|0.0887988,|0.911544|0.00238061
17vqfc46U12fo2jToeEQ4qbN6AbSkNjKfy,2,wallet,36JStU7kDAh8xbarfkVjGxaDMsYV7iU29z,False,True,3,17vqfc46U12fo2jToeEQ4qbN6AbSkNjKfy|139102978|36JStU7kDAh8xbarfkVjGxaDMsYV7iU29z,wallet|transaction|wallet,|0.0168689|0.0890692,|0.0168689|0.0296897,|0.900953|0.00234501
17wt5FfSnR9HpsRhad9Tm937W68K4Fa2WX,2,wallet,3M7Ls2aCy5cBWyU4VBtUo8iBrBJRAyh4UL,False,True,3,17wt5FfSnR9HpsRhad9Tm937W68K4Fa2WX|54803353|3M7Ls2aCy5cBWyU4VBtUo8iBrBJRAyh4UL,wallet|transaction|wallet,|0.0169645|0.0888825,|0.0169645|0.0296275,|0.890643|-5.42998e-05
17yWG2hY5cgG3N2mCBmkrvBNem9trPbWn4,2,wallet,1MDCyGRhfAjASagGV97HbdvgtYxhp2p81W,False,True,3,17yWG2hY5cgG3N2mCBmkrvBNem9trPbWn4|208915908|1MDCyGRhfAjASagGV97HbdvgtYxhp2p81W,wallet|transaction|wallet,|0.0168984|0.088733,|0.0168984|0.088733,|0.870094|0.120202
17yeAhFrqJjjxnHyiVj76NV6f8LbZofEqo,2,wallet,1HperC2FY4bNTamyGZzkHpKC47y7mNyBEk,False,True,3,17yeAhFrqJjjxnHyiVj76NV6f8LbZofEqo|84336006|1HperC2FY4bNTamyGZzkHpKC47y7mNyBEk,wallet|transaction|wallet,|0.0168862|0.0888,|0.0168862|0.0888,|0.729994|0.265467
17yvrDuYiQkWxofwocJziVkju6dsgHq868,2,wallet,3656kvgPgpLC55LrL2gmPesZjcmxcAmgCL,False,True,3,17yvrDuYiQkWxofwocJziVkju6dsgHq868|21189498|3656kvgPgpLC55LrL2gmPesZjcmxcAmgCL,wallet|transaction|wallet,|0.0168845|0.0889803,|0.0168845|0.0889803,|0.949873|-0.00110054
17zeUsRJY71MGikdvxTJF7Z31YBCxsDQbA,2,wallet,1bsSNnB7XjgAxPziBqzvaQVmPfzqTckQc,False,True,3,17zeUsRJY71MGikdvxTJF7Z31YBCxsDQbA|288470582|1bsSNnB7XjgAxPziBqzvaQVmPfzqTckQc,wallet|transaction|wallet,|0.0168615|0.0888926,|0.0168615|0.0888926,|0.862239|-9.23276e-05
17zowQjhSrcX9y2gojS52LCg7QsS1iA7wY,2,wallet,3EWcy1SBK15BRSfT4VKD4NTeoxk6vaubYL,False,True,3,17zowQjhSrcX9y2gojS52LCg7QsS1iA7wY|155316665|3EWcy1SBK15BRSfT4VKD4NTeoxk6vaubYL,wallet|transaction|wallet,|0.0169746|0.0890052,|0.0169746|0.0296684,|0.962118|0.000720481
182VafmyMHgTEfj1PhJUQEhifsFd7pRKEZ,2,wallet,19ShJe47goU2YQuPrEMJVh3gzn81NgGYPo,False,True,3,182VafmyMHgTEfj1PhJUQEhifsFd7pRKEZ|54809336|19ShJe47goU2YQuPrEMJVh3gzn81NgGYPo,wallet|transaction|wallet,|0.0168536|0.0888593,|0.0168536|0.0888593,|0.856089|-0.00482625
186rkxxfDK4fp5SN46YrRetSoLCJHHBZdM,2,wallet,3A7w9AByxG29h46ktdx7Rd1DmjvRhZYD8b,False,True,3,186rkxxfDK4fp5SN46YrRetSoLCJHHBZdM|75067966|3A7w9AByxG29h46ktdx7Rd1DmjvRhZYD8b,wallet|transaction|wallet,|0.016893|0.0887915,|0.016893|0.0887915,|0.909186|0.00374591
186ruave9TN5xEZTP2tLGbNc37g2cQsj4W,2,wallet,14rmLkC6Bej7FkQQ8wP98zsJer1YDKPw85,False,True,3,186ruave9TN5xEZTP2tLGbNc37g2cQsj4W|238247335|14rmLkC6Bej7FkQQ8wP98zsJer1YDKPw85,wallet|transaction|wallet,|0.0168826|0.0886749,|0.0168826|0.0886749,|0.888162|0.0172075
188TVRXDfLYJM7qn5z8o5QUqEMu6hePjPV,2,wallet,3EHYjUtJZrwxRkduDoJRVyfWJBvHfUTUdf,False,True,3,188TVRXDfLYJM7qn5z8o5QUqEMu6hePjPV|268866997|3EHYjUtJZrwxRkduDoJRVyfWJBvHfUTUdf,wallet|transaction|wallet,|0.0168903|0.0887991,|0.0168903|0.0887991,|0.917514|0.00483125
188hbQ1pYXF11SLCYaH7DbstnfcyxCcXQX,2,wallet,1DoEsN4DrsFbGo63qQijFue1meboGJSrPu,False,True,3,188hbQ1pYXF11SLCYaH7DbstnfcyxCcXQX|199393791|1DoEsN4DrsFbGo63qQijFue1meboGJSrPu,wallet|transaction|wallet,|0.0169666|0.094762,|0.0169666|0.00155348,|0.827672|-9.71165e-05
188q8C9S7qxJwARzeKc5e1ZNPiEaipEfjJ,2,wallet,3GT3okpdMpfykcTA6FqbK6PqGSi8Zvt8di,False,True,3,188q8C9S7qxJwARzeKc5e1ZNPiEaipEfjJ|54771400|3GT3okpdMpfykcTA6FqbK6PqGSi8Zvt8di,wallet|transaction|wallet,|0.0168592|0.0889219,|0.0168592|0.0889219,|0.919483|-0.00465202
18APouAVF3M5axHBMCSDAvyXP2eGF76HQC,2,wallet,38mTPpcMGdrHUqSM56ZDidaDZzvNs6LPoC,False,True,3,18APouAVF3M5axHBMCSDAvyXP2eGF76HQC|85005017|38mTPpcMGdrHUqSM56ZDidaDZzvNs6LPoC,wallet|transaction|wallet,|0.0169717|0.0888091,|0.0169717|0.029603,|0.897269|0.0104734
18GsUmBCkVJ7vS5Etp7F4KkC1GvNtMty78,2,wallet,1G5cTpFygcqCd8169TWeBsqwL8MZ1MsMR3,False,True,3,18GsUmBCkVJ7vS5Etp7F4KkC1GvNtMty78|161535084|1G5cTpFygcqCd8169TWeBsqwL8MZ1MsMR3,wallet|transaction|wallet,|0.0168281|0.0889603,|0.0168281|0.0889603,|0.840366|-0.0258622
18H2NS8ngY6iDSJnKkG2qmMhkZUTUk1G3L,2,wallet,37yNFX6gTNWmAPqX14wWCp36sqyuEXdNTn,False,True,3,18H2NS8ngY6iDSJnKkG2qmMhkZUTUk1G3L|3641234|37yNFX6gTNWmAPqX14wWCp36sqyuEXdNTn,wallet|transaction|wallet,|0.0167708|0.0952202,|0.0167708|0.019044,|0.903482|-0.000462389
