target_txid,depth,root_type,root_real_id,root_is_fraud,is_true_positive,n_nodes,chain_real_ids,chain_types,chain_ce
12KywPgC1KgDDsWRv2MsEhafYCTKogAST8,4,wallet,17tmTHgkB5C8Mpreo4NyDDXNaRC1AvTNib,False,True,5,12KywPgC1KgDDsWRv2MsEhafYCTKogAST8|372678485|1Cdm1xeWWsq7bkM555a9GLEvygWzhcFiyA|372678483|17tmTHgkB5C8Mpreo4NyDDXNaRC1AvTNib,wallet|transaction|wallet|transaction|wallet,|0.982732|0.911546|0.988461|0.891572
12LyDmU8LdQaLNcgTY4ouQzMrgrqfdAdna,4,wallet,3964G36rzvtYRdAULprDVzQsQLPrfWWhQi,False,True,5,12LyDmU8LdQaLNcgTY4ouQzMrgrqfdAdna|114675613|1ANXWpxRLq9BATf34J8tqP21hMngjnkqh|49875113|3964G36rzvtYRdAULprDVzQsQLPrfWWhQi,wallet|transaction|wallet|transaction|wallet,|0.984022|0.908962|0.968985|0.891865
12M9LCLUBbfGFgWvpMnY4aoSR72e4YZEiy,4,wallet,16UDjgcakxhi3TCnTntctpHgYwc1dgkpE7,False,True,5,12M9LCLUBbfGFgWvpMnY4aoSR72e4YZEiy|241503295|1W5kyNEyQdwVduZ6kK9VrAmVwa3uavfcz|241494998|16UDjgcakxhi3TCnTntctpHgYwc1dgkpE7,wallet|transaction|wallet|transaction|wallet,|0.979135|0.909044|0.987238|0.891524
12YVLSfnpNgkpuzN3FprkNc8Q7Au1zQjZn,4,wallet,1Fj9TE5oggLiWf5DNfprvN4prQCJUKXoCa,False,True,5,12YVLSfnpNgkpuzN3FprkNc8Q7Au1zQjZn|378409253|1Ar9tVASCat13r1FiXWFbnVavcxpAYYm6n|378279559|1Fj9TE5oggLiWf5DNfprvN4prQCJUKXoCa,wallet|transaction|wallet|transaction|wallet,|0.989822|0.91016|0.98929|0.909673
12hDGz5WEEeM9j4unPY4fMRbBJAyb84Y5n,4,wallet,1DvhWbCAJ5uwzQGYn1tJZVEAC4AqrhLHaH,False,True,5,12hDGz5WEEeM9j4unPY4fMRbBJAyb84Y5n|372726111|12WuDgXJgAgRZdBg6V1oWDqbeTwSqn4C9W|341692282|1DvhWbCAJ5uwzQGYn1tJZVEAC4AqrhLHaH,wallet|transaction|wallet|transaction|wallet,|0.990127|0.911656|0.98842|0.891578
12oqQzioksAqvgkth2bJSMAxHqMtaPkzfH,4,wallet,31r2SnDuXPkkd6WzNMTFZiayRfW47iYUto,False,True,5,12oqQzioksAqvgkth2bJSMAxHqMtaPkzfH|190006225|124ybw1QjNKcBTtKg6HkaSXsU8vS1qR8W3|190006242|31r2SnDuXPkkd6WzNMTFZiayRfW47iYUto,wallet|transaction|wallet|transaction|wallet,|0.989163|0.770622|0.94574|0.891492
12y7hG18ZRMHRLYH7g8Ndv7C8L2QwxPi5w,4,wallet,1KKEGbZsqR5EnLAxwjk7vBZp75hd7wAVuy,False,True,5,12y7hG18ZRMHRLYH7g8Ndv7C8L2QwxPi5w|238324122|12m6wdh83bZTqjvaYyLvMS63pEU4akSNLg|238324114|1KKEGbZsqR5EnLAxwjk7vBZp75hd7wAVuy,wallet|transaction|wallet|transaction|wallet,|0.00874961|0.482111|0.0192425|0.326607
13wGJdG5MJtr4jzMH6fSRKGw4FAY8HNkRQ,4,wallet,1ELRC7eRxcESge5i7Nx7nyZZwQDY6Snk2H,False,True,5,13wGJdG5MJtr4jzMH6fSRKGw4FAY8HNkRQ|6436559|12vfs2AyL4G6PXNaMCTnCnnfMPukMzaiwk|13114107|1ELRC7eRxcESge5i7Nx7nyZZwQDY6Snk2H,wallet|transaction|wallet|transaction|wallet,|0.989647|0.904908|0.975469|0.891534
14AeKdYbsdAjTuotE4zep9erZgL3Q9JrkD,4,wallet,1FjHrXdENAZms7bTeNjwHZ8faPkC9Zw9CS,False,True,5,14AeKdYbsdAjTuotE4zep9erZgL3Q9JrkD|234169263|12TcFnW3nrBG4Ahu3Mzvqjzk345GvRkGoX|64103261|1FjHrXdENAZms7bTeNjwHZ8faPkC9Zw9CS,wallet|transaction|wallet|transaction|wallet,|0.988584|0.879074|0.983108|0.891536
14HVMGZEiPLaQySi15hfCAogVWmfjpWvS9,4,wallet,1HJ6scVBtYqeL8VSZD7ZYtKhXoJeX6fsVz,False,True,5,14HVMGZEiPLaQySi15hfCAogVWmfjpWvS9|84749894|18tYaUYkAxKas1pwqNFAjRa9PjFA68Xtse|84335456|1HJ6scVBtYqeL8VSZD7ZYtKhXoJeX6fsVz,wallet|transaction|wallet|transaction|wallet,|0.989943|0.907556|0.987745|0.891618
14MKJbhJSkn78pswW4UNCQDkvvQHCmftRb,4,transaction,175122972,False,True,5,14MKJbhJSkn78pswW4UNCQDkvvQHCmftRb|175759428|175472351|1QEKqvAJffvzE5aHvDbxVNWVq98U5Yutf3|175122972,wallet|transaction|transaction|wallet|transaction,|0.822734|0.120273|0.391908|0.869231
14UcbzMBCHRxcCJmPDEK9xn2GWZMHvrGWY,4,wallet,1ELRC7eRxcESge5i7Nx7nyZZwQDY6Snk2H,False,True,5,14UcbzMBCHRxcCJmPDEK9xn2GWZMHvrGWY|114770297|17tUu1tGp8okTL12BDDb12p2jzQJjCmhC3|13114107|1ELRC7eRxcESge5i7Nx7nyZZwQDY6Snk2H,wallet|transaction|wallet|transaction|wallet,|0.989427|0.908384|0.975469|0.891534
14p3sTzV3ikZhZo5Cnru9ob4crF2fn3JES,4,wallet,1DaVD4N9LicN65k6wq82TPu3yWfU9GNb4S,False,True,5,14p3sTzV3ikZhZo5Cnru9ob4crF2fn3JES|209682050|17htBuQvt459DxbiMgK22r9Vprjn3t7i7L|209050993|1DaVD4N9LicN65k6wq82TPu3yWfU9GNb4S,wallet|transaction|wallet|transaction|wallet,|0.941556|0.84661|0.97976|0.891618
15TXyoBeeeirMyt7eyPrbdPDbKuq5ZZQ3C,4,wallet,1NXmhZSsR4vCmt3D7W4MRbBYpMDnTYJaT1,False,True,5,15TXyoBeeeirMyt7eyPrbdPDbKuq5ZZQ3C|96938193|1FKT2v7z72hXm3JtJcBjuUEgbSkux6DJoq|17303883|1NXmhZSsR4vCmt3D7W4MRbBYpMDnTYJaT1,wallet|transaction|wallet|transaction|wallet,|0.958334|0.907759|0.244952|0.892315
15awF74GqmnSQcqoDsMB1xY2P5nLij17aG,4,transaction,288089195,False,True,5,15awF74GqmnSQcqoDsMB1xY2P5nLij17aG|288401420|1LU4SqRr18uSYchuHFgrk2VUyYNaH2Kk9b|288401071|288089195,wallet|transaction|wallet|transaction|transaction,|0.985838|0.910128|0.986324|0.00725604
16U55Ea3UZRXmf468ShHS9NrYxQC9ZZfXB,4,wallet,186bmjkGADHXqKWgLxPnuDE9HGZqB2QiZB,False,True,5,16U55Ea3UZRXmf468ShHS9NrYxQC9ZZfXB|283174298|14jsQnncUBhohk9GMDUm5exsXTteyrQB1E|211775517|186bmjkGADHXqKWgLxPnuDE9HGZqB2QiZB,wallet|transaction|wallet|transaction|wallet,|0.990074|0.90951|0.752128|0.881192
16a6acv5vbGpKVk17LLMSP3rrhCbPNZwyQ,4,wallet,1762XHHLtrkJoyoJCnf1X7ypQ9Xrw6cdxt,False,True,5,16a6acv5vbGpKVk17LLMSP3rrhCbPNZwyQ|241512596|12oTxdyBz6RPXLMZFdaYhjn4HRBsa6bHb9|240298507|1762XHHLtrkJoyoJCnf1X7ypQ9Xrw6cdxt,wallet|transaction|wallet|transaction|wallet,|0.975463|0.911775|0.987814|0.891548
16ixpF3S8cYwkYbDrhBZMJGyKKDhyoWTFW,4,wallet,3BbN4AXLktFAaby7ks2eLAc2kfu6ucWj9Y,False,True,5,16ixpF3S8cYwkYbDrhBZMJGyKKDhyoWTFW|299172427|1FA84FS8wLiFAA1WjoJaM1aCsisHVcJLXd|300317561|3BbN4AXLktFAaby7ks2eLAc2kfu6ucWj9Y,wallet|transaction|wallet|transaction|wallet,|0.989882|0.910176|0.985925|0.891671
175h3PP18MpAXfQiQxJEeGidqeXhD4Y7hT,4,wallet,13TtS48LBELUEhaGdzYReu8uMecFup7FMW,False,True,5,175h3PP18MpAXfQiQxJEeGidqeXhD4Y7hT|100045365|1PNvbmvcjT2pNG54MPJo65Mf8Lc9nqsb7k|98975214|13TtS48LBELUEhaGdzYReu8uMecFup7FMW,wallet|transaction|wallet|transaction|wallet,|0.439526|0.911247|0.988686|0.891564
17DCxZGMqSpc452uwz2xVQ3UV1aY9m6W88,4,wallet,18Ru7UbBtYSHPogC2ihhgSSZRWUBTK7Rnc,False,True,5,17DCxZGMqSpc452uwz2xVQ3UV1aY9m6W88|150413145|1N9DE6XJpaVAWXVFiKRJddBArvedRjXu14|10773646|18Ru7UbBtYSHPogC2ihhgSSZRWUBTK7Rnc,wallet|transaction|wallet|transaction|wallet,|0.990354|0.889369|0.0085596|0.89271
17eoRPx7wvBcAeJtX2QxEFuwda5nYJ3T7d,4,wallet,1LS1p2rJmugNhJnGKvrPaRacXG28fizTjs,False,True,5,17eoRPx7wvBcAeJtX2QxEFuwda5nYJ3T7d|92672488|1G3CVzLyzCkB2Q9i5aEEcmBsyqJRAw3Afm|92672483|1LS1p2rJmugNhJnGKvrPaRacXG28fizTjs,wallet|transaction|wallet|transaction|wallet,|0.977996|0.910704|0.984947|0.891692
17ffWirkPwzAwi82kqdzocHvZ34BZyzpqL,4,wallet,1MeFBRNnT91GY227gh1iwuxbMP9sL59w1K,False,True,5,17ffWirkPwzAwi82kqdzocHvZ34BZyzpqL|30180254|12SUDbsVPQToMcfSahpWELJS32EvzMd1Tm|30179367|1MeFBRNnT91GY227gh1iwuxbMP9sL59w1K,wallet|transaction|wallet|transaction|wallet,|0.70904|0.909537|0.98327|0.891739
17gqENPQKuSD8duDSXubJEwjhLKxNdPdrY,4,wallet,13xyyTymEp91gQr9iQ3AfTJX5LYe1LCxFK,False,True,5,17gqENPQKuSD8duDSXubJEwjhLKxNdPdrY|30179462|17uJBzLLnv9E1oP7t1Fh8TeBmUsi8BrALD|30179369|13xyyTymEp91gQr9iQ3AfTJX5LYe1LCxFK,wallet|transaction|wallet|transaction|wallet,|0.793645|0.909506|0.983268|0.891739
17y1YvgzjVGaZs1yAKNrpTszbAXUi8XSqb,4,wallet,14oJWXN66rJEczwDnWj3fRZ3UJq5bUyiHt,False,True,5,17y1YvgzjVGaZs1yAKNrpTszbAXUi8XSqb|336436020|1EYqejuA5FbqUmcxwsKtTb82kyXmNoqenv|331496023|14oJWXN66rJEczwDnWj3fRZ3UJq5bUyiHt,wallet|transaction|wallet|transaction|wallet,|0.9823|0.911443|0.988219|0.89158
188nmTCRevpJSMVHhS8wAj239QgbMqZjy4,4,wallet,1HrTtf4tCy9STMZyvDiuwcZhivAHndz7FR,False,True,5,188nmTCRevpJSMVHhS8wAj239QgbMqZjy4|30179618|12ngaHHBJFj5PbMRYqQtgWUGUW3vuERipw|30179328|1HrTtf4tCy9STMZyvDiuwcZhivAHndz7FR,wallet|transaction|wallet|transaction|wallet,|0.870298|0.909476|0.983239|0.891739
18tZGvM5sB7b8gZAp7kRGK7bvAe5ykjYi9,4,wallet,1A6PFkdF7axeFsyhpJYE1pRcCBQQhTviNm,False,True,5,18tZGvM5sB7b8gZAp7kRGK7bvAe5ykjYi9|71789594|17exTrafYtYn1eoXDaSqpgyApGhhgJ3bE2|71789586|1A6PFkdF7axeFsyhpJYE1pRcCBQQhTviNm,wallet|transaction|wallet|transaction|wallet,|0.981385|0.90616|0.982143|0.891791
1927jdMauuzfZ4zWxuNZM1F4MGuJA7UZQk,4,wallet,1Q8YhgGgC7Movu8HgBH2gQEAE7bZWWLGot,False,True,5,1927jdMauuzfZ4zWxuNZM1F4MGuJA7UZQk|209050851|1GgM2yygXXQ5iAWyCbgkUiVWnbWH2xx1Fq|9565016|1Q8YhgGgC7Movu8HgBH2gQEAE7bZWWLGot,wallet|transaction|wallet|transaction|wallet,|0.990229|0.907017|0.740338|0.891813
199ajGn11hBQWbAyA1FzdhLJehG6fnnY4z,4,wallet,16ECuRD6zkYStkwMwhDarbrUgFwbhCsNk7,False,True,5,199ajGn11hBQWbAyA1FzdhLJehG6fnnY4z|339851480|158W92YqUUwW54RAyVHNB9koaVkJ1TTCmi|305080357|16ECuRD6zkYStkwMwhDarbrUgFwbhCsNk7,wallet|transaction|wallet|transaction|wallet,|0.734962|0.911714|0.987696|0.891571
19E49RfNrnWYhh411QrHoB5pMf68kwk4SX,4,wallet,1294YBChtMxM1S36kHA12psHi8Ny6iDpWj,False,True,5,19E49RfNrnWYhh411QrHoB5pMf68kwk4SX|71450697|12cBJfbVg5QmUM2cKPpC5jjFiVwVQweZDJ|70782417|1294YBChtMxM1S36kHA12psHi8Ny6iDpWj,wallet|transaction|wallet|transaction|wallet,|0.977636|0.908483|0.971101|0.891854
19zm69Hy6o3mi1sYx5SCXTc4XMYjdtxdEr,4,wallet,13wdkDasM1KcscU89hKGbLXmguebkX18JT,False,True,5,19zm69Hy6o3mi1sYx5SCXTc4XMYjdtxdEr|99636195|13WwySyNYefSW8Rmkb4g1UjAdnNDstPvtS|99497255|13wdkDasM1KcscU89hKGbLXmguebkX18JT,wallet|transaction|wallet|transaction|wallet,|0.979461|0.911527|0.988597|0.891564
1A7qUFDbaPSRxWhP8HnJXDzUHFycDVgp7z,4,wallet,1H1z8H9F6YSmpgc3dZ2zy811CEHLLbGRVP,False,True,5,1A7qUFDbaPSRxWhP8HnJXDzUHFycDVgp7z|362960728|1Jj3t3nnxfRE6Y2q6oQongPaRRV11TaSo3|362855605|1H1z8H9F6YSmpgc3dZ2zy811CEHLLbGRVP,wallet|transaction|wallet|transaction|wallet,|0.98391|0.91172|0.988403|0.891562
1AGrgp2XNdXyw45rfyEEMpgG6Gr3UySfBZ,4,wallet,1FLiLtQMASJPAx77ZkFkxyQb5F7p3fBuqf,False,True,5,1AGrgp2XNdXyw45rfyEEMpgG6Gr3UySfBZ|241503808|18ejknucGKiFEN25E1DMsUG8qovFKroqTr|241489128|1FLiLtQMASJPAx77ZkFkxyQb5F7p3fBuqf,wallet|transaction|wallet|transaction|wallet,|0.988189|0.911775|0.988924|0.891533
1AT3GEcR3ma3Lm4N36M6VeAEgswejcTwoR,4,wallet,1EKk6fL3V83jgMxdWn2uSDy1G5LeL1DD4x,False,True,5,1AT3GEcR3ma3Lm4N36M6VeAEgswejcTwoR|368746953|1Jkxo5FrdB8G4spD1qbXoVBcRYQHjGot54|313670795|1EKk6fL3V83jgMxdWn2uSDy1G5LeL1DD4x,wallet|transaction|wallet|transaction|wallet,|0.990335|0.91201|0.62058|0.891979
1B8n5tbQJEk9k87QXhjJtiNvXmc99HDzzu,4,wallet,1HMyR4vC96MjKkMLEDDk9bDorPUPxoUsbL,False,True,5,1B8n5tbQJEk9k87QXhjJtiNvXmc99HDzzu|209526419|14EuYnzMMRv2Bj4Mcjky6ZKwSSVpeTktZ6|209059427|1HMyR4vC96MjKkMLEDDk9bDorPUPxoUsbL,wallet|transaction|wallet|transaction|wallet,|0.98997|0.911486|0.988554|0.891563
1BEfK5nNJhMVkL7Ysii7UFctnbjp9GW9Pt,4,wallet,1FsEy4KpsMKAK28qS8PAdpNTLB6G7SdCxu,False,True,5,1BEfK5nNJhMVkL7Ysii7UFctnbjp9GW9Pt|71749633|1HfUdAgLpWgd6qgzPrPXji7MB4YubBKN88|29949646|1FsEy4KpsMKAK28qS8PAdpNTLB6G7SdCxu,wallet|transaction|wallet|transaction|wallet,|0.990174|0.910533|0.871068|0.89203
1BHeTKX56dxYfB1e3vujLiFfDd6gvcQU3R,4,wallet,1C8BrqmwdMTmZ7hJxTaBGaQDf63WsJG8Rk,False,True,5,1BHeTKX56dxYfB1e3vujLiFfDd6gvcQU3R|57017238|1FaPMuczf7UfTVV87mDyVFSESiXRNExAiM|54813121|1C8BrqmwdMTmZ7hJxTaBGaQDf63WsJG8Rk,wallet|transaction|wallet|transaction|wallet,|0.987644|0.9049|0.983971|0.89173
1BXCcT9kdmVhAjrzFqZxamBY19jzEuhmGo,4,wallet,1HgmC12yMXouXuaSNH2XgSYBzkR19E4WRD,False,True,5,1BXCcT9kdmVhAjrzFqZxamBY19jzEuhmGo|355003726|19b9easgZuTi3ivLixTRk7oZ1S545sSe5a|355003727|1HgmC12yMXouXuaSNH2XgSYBzkR19E4WRD,wallet|transaction|wallet|transaction|wallet,|0.989753|0.909226|0.986393|0.891659
1BfnRGdiPbPnyQRQxdgLQwcd5b7k4UchCr,4,wallet,1HnonTFcYdnksX7tdPUdD3cbdBWHHct9nG,False,True,5,1BfnRGdiPbPnyQRQxdgLQwcd5b7k4UchCr|67682778|1PoJfJM84bHofDcsGaYsfPbZsaCRUC8nxc|67682780|1HnonTFcYdnksX7tdPUdD3cbdBWHHct9nG,wallet|transaction|wallet|transaction|wallet,|0.977048|0.909318|0.921711|0.889855
1BjS6UbosMK4vEK2vQopaCaa3wRRswjb6H,4,wallet,1xJNjCft7AvmNAfrFh19atXzgDrE36ShY,False,True,5,1BjS6UbosMK4vEK2vQopaCaa3wRRswjb6H|355008334|1NoTZBqaxdXUn9RWZ45zmPwA3CMoTwVe8f|192942618|1xJNjCft7AvmNAfrFh19atXzgDrE36ShY,wallet|transaction|wallet|transaction|wallet,|0.942418|0.901673|0.985818|0.891672
1CQeeF2rEFdNjKhSq1PzPCC4okRrcYvh15,4,wallet,1B2RJxhVZTxE5B9QRA2zMprMUnGLVoHDoe,False,True,5,1CQeeF2rEFdNjKhSq1PzPCC4okRrcYvh15|115732172|141XtDGFQjtGsrNA9CK1sxu65Bu2LVGZfV|179081583|1B2RJxhVZTxE5B9QRA2zMprMUnGLVoHDoe,wallet|transaction|wallet|transaction|wallet,|0.958609|0.911477|0.986673|0.89184
1CjFP9w321hu8Ety2e7wxCVoGrMQuSBnED,4,wallet,1CvZ8CA8jrPVzZ216BAx3q9tt7eWaDhM8b,False,True,5,1CjFP9w321hu8Ety2e7wxCVoGrMQuSBnED|209091416|1EX2H8gP7P9qSDc9waCHFcG5QsDjy3DTMd|208930302|1CvZ8CA8jrPVzZ216BAx3q9tt7eWaDhM8b,wallet|transaction|wallet|transaction|wallet,|0.989664|0.911532|0.988642|0.891557
1DH9yCUA33vRi8QaN5jUVsfJs2ioJ9aiXS,4,wallet,1DYmQndRngYDJKK9xdxshFHdR5WbHJpqwv,False,True,5,1DH9yCUA33vRi8QaN5jUVsfJs2ioJ9aiXS|339093790|1Goct8xVqHcgVNy8C24ktUtzSFY5ZRmEvT|339553711|1DYmQndRngYDJKK9xdxshFHdR5WbHJpqwv,wallet|transaction|wallet|transaction|wallet,|0.982233|0.911008|0.98781|0.908611
1DTcKy3U6TXUeNeDE7brxWb9uoffRsng7w,4,wallet,1ACAByYkHYebJLWB49ZztoNmBX5r8f7p4i,False,True,5,1DTcKy3U6TXUeNeDE7brxWb9uoffRsng7w|372812263|1441pPQEq8qAUZ8y2PuQKyfQRccabqQLtP|372727670|1ACAByYkHYebJLWB49ZztoNmBX5r8f7p4i,wallet|transaction|wallet|transaction|wallet,|0.989829|0.911548|0.988348|0.891576
1DVyXCbNpmByYFFhnVRnp8wWMtyFSK7b1g,4,wallet,144fAkgQphjXFPBEx6Ljv1YZneasnhTKFH,False,True,5,1DVyXCbNpmByYFFhnVRnp8wWMtyFSK7b1g|92606197|1KCgF3EJJKoHoWfCNjfu8vxwoVKqUHKh7u|92606152|144fAkgQphjXFPBEx6Ljv1YZneasnhTKFH,wallet|transaction|wallet|transaction|wallet,|0.978146|0.910763|0.985017|0.891692
1DdVAqggrsAudYfGd1TGHbnTs17jeK888k,4,wallet,1GD8w96xgtHkZLfyqEYbXAsFrM5Vfuim8W,False,True,5,1DdVAqggrsAudYfGd1TGHbnTs17jeK888k|157636225|1AD8LZh1XqWSDySmbWxwpifRyPoG3ysatV|157622934|1GD8w96xgtHkZLfyqEYbXAsFrM5Vfuim8W,wallet|transaction|wallet|transaction|wallet,|0.96786|0.905055|0.433271|0.892064
1Detvh6CX4R2e36yNSKKX2FUFG8tNnFeje,4,wallet,16sDbUwm662QtuCH6P1gzxyZH1R7Yv1KHs,False,True,5,1Detvh6CX4R2e36yNSKKX2FUFG8tNnFeje|70408671|1QCQe7LbFeAwoy8gVuMLN6munprkEWQz5P|67605387|16sDbUwm662QtuCH6P1gzxyZH1R7Yv1KHs,wallet|transaction|wallet|transaction|wallet,|0.989877|0.904826|0.984144|0.592008
1DfDNE5Y4tdukqJ9qtsoWdZfV4KFHUtvSB,4,wallet,1FmdoeTYx82j8iAJxPgUKPsJ4FmhvTmeg7,False,True,5,1DfDNE5Y4tdukqJ9qtsoWdZfV4KFHUtvSB|306911718|1372KT5myi66VchhmmKyN5VL84KxJYAjBp|129110519|1FmdoeTYx82j8iAJxPgUKPsJ4FmhvTmeg7,wallet|transaction|wallet|transaction|wallet,|0.985213|0.911254|0.988688|0.891546
1E9svKrWb7fu1kw9cAbuVbcCAxvUVCGWTU,4,wallet,1AXUxG34S8JSZ7J54wp85qALcwsnyD5ioy,False,True,5,1E9svKrWb7fu1kw9cAbuVbcCAxvUVCGWTU|339553019|1MtX79zBtEckWd3bDboup92dDXkexmwx3J|339054155|1AXUxG34S8JSZ7J54wp85qALcwsnyD5ioy,wallet|transaction|wallet|transaction|wallet,|0.988042|0.91212|0.986398|0.891573
1ETvkrDgzAzNKXwzEFQVr1S42CMe2tqhPb,4,wallet,1B3k6vUs1LFNkDvfdkBcAmT3EWszruyTRc,False,True,5,1ETvkrDgzAzNKXwzEFQVr1S42CMe2tqhPb|30179461|198RB7eq3K97J8mjgshG9kiUTKJMNTDSNP|30179376|1B3k6vUs1LFNkDvfdkBcAmT3EWszruyTRc,wallet|transaction|wallet|transaction|wallet,|0.932584|0.910305|0.982579|0.891738
1EafVDYF8D292BRErRcRfJcUMm5P1kw1wW,4,wallet,147qD1wif5CqPdtmgsaobtvuPX3D7zvMj7,False,True,5,1EafVDYF8D292BRErRcRfJcUMm5P1kw1wW|240772643|1EfVgwUcTCjKk88jeVMx62T3XnFkxkCUqo|240790220|147qD1wif5CqPdtmgsaobtvuPX3D7zvMj7,wallet|transaction|wallet|transaction|wallet,|0.990107|0.911621|0.988216|0.891542
1EtPrGFjikndxppP43E2RC4nErLiTGPA8u,4,wallet,12u7HHw1mjEeV2Q6Z3uxk18aRd2Q14QRvB,False,True,5,1EtPrGFjikndxppP43E2RC4nErLiTGPA8u|69351361|1qVaaT4262ydf9HVHigs69s9KpeSCBHvE|54741315|12u7HHw1mjEeV2Q6Z3uxk18aRd2Q14QRvB,wallet|transaction|wallet|transaction|wallet,|0.989805|0.90879|0.980602|0.891743
1F46SjXCbQJzoHUv6fWbLKxJoyWYXSfoGa,4,wallet,1MRVmD1V2xBD8QGFVhXc2xXP5sJv5BH7Wd,False,True,5,1F46SjXCbQJzoHUv6fWbLKxJoyWYXSfoGa|99191240|1BsUNUGM5MQF6Es1qZbt7xjA5YiSiJ7t8X|98975509|1MRVmD1V2xBD8QGFVhXc2xXP5sJv5BH7Wd,wallet|transaction|wallet|transaction|wallet,|0.985776|0.911626|0.988157|0.891567
1FAorvBoBSZaL22xttUDuKtzEPNvpgKPU8,4,wallet,1KPgc1oAD6t4VPTQZD8PeYx2HP49ybSHUP,False,True,5,1FAorvBoBSZaL22xttUDuKtzEPNvpgKPU8|339110575|1K8Ubmt2gpoYc1aXM6fjjj3QbP6mggW3LG|201869681|1KPgc1oAD6t4VPTQZD8PeYx2HP49ybSHUP,wallet|transaction|wallet|transaction|wallet,|0.7498|0.910541|0.983449|0.891538
1FXerNAX7ERwnMemWkCB9wVaBFX3ApzARn,4,wallet,1KYDNMd3ruHt5LQ6w83BWFDkLJyk4hpF42,False,True,5,1FXerNAX7ERwnMemWkCB9wVaBFX3ApzARn|355110893|1ADghQ8RQxVXdVWwJtvE7yZkuXCgB6bkRG|355110886|1KYDNMd3ruHt5LQ6w83BWFDkLJyk4hpF42,wallet|transaction|wallet|transaction|wallet,|0.0565466|0.904197|0.985267|0.891687
1G2BKjjy2YSaZteV626k8Ka4WorkfkmRqt,4,wallet,181HEZrwm2tZN5miLTv1RrJM2foTQGbKeC,False,True,5,1G2BKjjy2YSaZteV626k8Ka4WorkfkmRqt|268885335|1J6a7T5trMyWXQmEMjuaezZYCuPC6Vy3e6|268874025|181HEZrwm2tZN5miLTv1RrJM2foTQGbKeC,wallet|transaction|wallet|transaction|wallet,|0.968208|0.908417|0.987986|0.891595
1GPxCxkToLStr66tsM4LjNAt5LPBuT19nP,4,wallet,1PkCbt1Hd9r5RPaffYRUzhapGm6mtwJBXE,False,True,5,1GPxCxkToLStr66tsM4LjNAt5LPBuT19nP|372691618|1BHn94jmtvVnSws1djX6gGamtSAhWHk5YH|372691611|1PkCbt1Hd9r5RPaffYRUzhapGm6mtwJBXE,wallet|transaction|wallet|transaction|wallet,|0.91327|0.911307|0.988495|0.891566
1GUshP8y2SUvgZTzHoHYbZ2Ptom6PuZYE,4,wallet,1DcKaxwc7TKvo1wHtoNANJsC7UJt5xgHpa,False,True,5,1GUshP8y2SUvgZTzHoHYbZ2Ptom6PuZYE|240791672|1Eb9HU5LGfky7JjPf9AJXWjVqayM2WiSiS|238608154|1DcKaxwc7TKvo1wHtoNANJsC7UJt5xgHpa,wallet|transaction|wallet|transaction|wallet,|0.990334|0.846399|0.263412|0.892112
1GvVxz291Nx7QYjcBaNP2shXtfPSuGpCqp,4,wallet,1Lnr2mG3pwzdMV2JYszKkjLZ9wSH21nfgy,False,True,5,1GvVxz291Nx7QYjcBaNP2shXtfPSuGpCqp|288594849|1FUadU6Xm6SEcgwtEkBmVXBrZJYU6yH5ej|288594845|1Lnr2mG3pwzdMV2JYszKkjLZ9wSH21nfgy,wallet|transaction|wallet|transaction|wallet,|0.763797|0.909631|0.983563|0.891718
1H1amSxfpyjrLMhn1DQcGciTiBm6VcN98L,4,wallet,1CHepyTpPwknbqQtz6xPMvYF4teJR8iFRX,False,True,5,1H1amSxfpyjrLMhn1DQcGciTiBm6VcN98L|12782435|19t9pcGWFEupMh1y1TNTRycgab2DsFEVpF|12782437|1CHepyTpPwknbqQtz6xPMvYF4teJR8iFRX,wallet|transaction|wallet|transaction|wallet,|0.990145|0.91053|0.909434|0.891967
1HWKMcXYEcDo4tYTFao7SCbi7B1Kv98hUH,4,wallet,197FgF9iCXAZbBsbGu7Wvny9MnwyRH59uu,False,True,5,1HWKMcXYEcDo4tYTFao7SCbi7B1Kv98hUH|96367838|1ECb4ousitLjggVGjA36DFKbUTRccNx7CK|92728959|197FgF9iCXAZbBsbGu7Wvny9MnwyRH59uu,wallet|transaction|wallet|transaction|wallet,|0.97146|0.91012|0.98434|0.891703
1HXhSdbCHG2psLhDA3c18nLVM2qnfwZfTF,4,wallet,1L9pd8iebANDk8Ypmn3cqDamFxjgUmjis9,False,True,5,1HXhSdbCHG2psLhDA3c18nLVM2qnfwZfTF|210635984|16MsDB4hEJGabYmqkWbNoSSz9V2VRtHLyZ|51018430|1L9pd8iebANDk8Ypmn3cqDamFxjgUmjis9,wallet|transaction|wallet|transaction|wallet,|0.989885|0.911825|0.987843|0.89157
1HsA5XccnkVwqbi3aHvz3KCXmDD8wksEbn,4,wallet,1LoaBmE67cpvfGdhVgNsLUfKTN6AkCZZt2,False,True,5,1HsA5XccnkVwqbi3aHvz3KCXmDD8wksEbn|210640144|12P2246m4ouxzazfyLXke5GoQPBJtRgW6m|25154813|1LoaBmE67cpvfGdhVgNsLUfKTN6AkCZZt2,wallet|transaction|wallet|transaction|wallet,|0.990309|0.0308726|0.0643278|0.840068
